Team,Year,Sport,gold_medals,silver_medals,bronze_medals
Mexico,2012,Taekwondo,0,0,1
Mexico,2012,Shooting,0,0,0
Mexico,2012,Football,1,0,0
Mexico,2012,Badminton,0,0,0
Mexico,2012,Fencing,0,0,0
Mexico,2016,Diving,0,1,0
Mexico,2016,Archery,0,0,0
Mexico,2016,Table Tennis,0,0,0
Mexico,2016,Wrestling,0,0,0
Mexico,2016,Judo,0,0,0
Mexico,2016,Swimming,0,0,0
Mexico,2016,Weightlifting,0,0,0
Mexico,2016,Canoeing,0,0,0
Mexico,2016,Gymnastics,0,0,0
Mexico,2016,Equestrianism,0,0,0
Mexico,2016,Taekwondo,0,1,0
Mexico,2016,Shooting,0,0,0
Mexico,2016,Football,0,0,0
Mexico,2016,Badminton,0,0,0
Mexico,2016,Fencing,0,0,0
Mexico,2020,Diving,0,0,1
Mexico,2020,Archery,0,0,1
Mexico,2020,Wrestling,0,0,0
Mexico,2020,Judo,0,0,0
Mexico,2020,Swimming,0,0,0
Mexico,2020,Weightlifting,0,0,1
Mexico,2020,Canoeing,0,0,0
Mexico,2020,Gymnastics,0,0,0
Mexico,2020,Equestrianism,0,0,0
Mexico,2020,Taekwondo,0,0,0
Mexico,2020,Shooting,0,0,0
Mexico,2020,Football,0,0,1
Mexico,2020,Badminton,0,0,0
Mexico,2020,Fencing,0,0,0
Mexico,2024,Diving,0,1,1
Mexico,2024,Archery,0,0,1
Mexico,2024,Table Tennis,0,0,0
Mexico,2024,Wrestling,0,0,0
Mexico,2024,Judo,0,1,0
Mexico,2024,Swimming,0,0,0
Mexico,2024,Weightlifting,0,0,0
Mexico,2024,Canoeing,0,0,0
Mexico,2024,Gymnastics,0,0,0
Mexico,2024,Equestrianism,0,0,0
Mexico,2024,Taekwondo,0,0,0
Mexico,2024,Shooting,0,0,0
Mexico,2024,Badminton,0,0,0
Mexico,2024,Fencing,0,0,0
Micronesia,2024,Swimming,0,0,0
"Milwaukee Turnverein, Milwaukee",1904,Gymnastics,0,0,0
Missouri Athletic Club,1904,Swimming,0,0,1
Missouri Athletic Club,1904,Water Polo,0,0,1
Mistral Hojris,2008,Equestrianism,0,0,0
Moldova,1996,Archery,0,0,0
Moldova,1996,Wrestling,0,0,1
Moldova,1996,Judo,0,0,0
Moldova,1996,Swimming,0,0,0
Moldova,1996,Weightlifting,0,0,0
Moldova,1996,Canoeing,0,1,0
Moldova,1996,Shooting,0,0,0
Moldova,2000,Wrestling,0,0,0
Moldova,2000,Judo,0,0,0
Moldova,2000,Swimming,0,0,0
Moldova,2000,Weightlifting,0,0,0
Moldova,2000,Shooting,0,1,0
Moldova,2004,Wrestling,0,0,0
Moldova,2004,Judo,0,0,0
Moldova,2004,Swimming,0,0,0
Moldova,2004,Weightlifting,0,0,0
Moldova,2004,Shooting,0,0,0
Moldova,2008,Wrestling,0,0,0
Moldova,2008,Judo,0,0,0
Moldova,2008,Swimming,0,0,0
Moldova,2008,Weightlifting,0,0,0
Moldova,2008,Shooting,0,0,0
Moldova,2012,Archery,0,0,0
Moldova,2012,Wrestling,0,0,0
Moldova,2012,Judo,0,0,0
Moldova,2012,Swimming,0,0,0
Moldova,2012,Weightlifting,0,0,2
Moldova,2012,Shooting,0,0,0
Moldova,2016,Archery,0,0,0
Moldova,2016,Wrestling,0,0,0
Moldova,2016,Judo,0,0,0
Moldova,2016,Swimming,0,0,0
Moldova,2016,Weightlifting,0,0,0
Moldova,2016,Canoeing,0,0,0
Moldova,2016,Taekwondo,0,0,0
Moldova,2020,Archery,0,0,0
Moldova,2020,Wrestling,0,0,0
Moldova,2020,Judo,0,0,0
Moldova,2020,Swimming,0,0,0
Moldova,2020,Weightlifting,0,0,0
Moldova,2020,Canoeing,0,0,1
Moldova,2020,Shooting,0,0,0
Monaco,1920,Gymnastics,0,0,0
Monaco,1924,Shooting,0,0,0
Monaco,1936,Shooting,0,0,0
Monaco,1948,Shooting,0,0,0
Monaco,1952,Shooting,0,0,0
Monaco,1960,Shooting,0,0,0
Monaco,1960,Fencing,0,0,0
Monaco,1964,Weightlifting,0,0,0
Monaco,1968,Shooting,0,0,0
Monaco,1972,Shooting,0,0,0
Monaco,1972,Fencing,0,0,0
Monaco,1976,Swimming,0,0,0
Monaco,1976,Shooting,0,0,0
Monaco,1984,Archery,0,0,0
Monaco,1984,Judo,0,0,0
Monaco,1984,Swimming,0,0,0
Monaco,1984,Shooting,0,0,0
Monaco,1984,Fencing,0,0,0
Monaco,1988,Archery,0,0,0
Monaco,1988,Judo,0,0,0
Monaco,1988,Shooting,0,0,0
Monaco,1988,Fencing,0,0,0
Monaco,1992,Swimming,0,0,0
Monaco,1992,Shooting,0,0,0
Monaco,1996,Judo,0,0,0
Monaco,1996,Swimming,0,0,0
Monaco,1996,Shooting,0,0,0
Monaco,2000,Judo,0,0,0
Monaco,2000,Swimming,0,0,0
Monaco,2000,Taekwondo,0,0,0
Monaco,2000,Shooting,0,0,0
Monaco,2004,Swimming,0,0,0
Monaco,2004,Shooting,0,0,0
Monaco,2008,Judo,0,0,0
Monaco,2008,Weightlifting,0,0,0
Monaco,2008,Shooting,0,0,0
Monaco,2012,Judo,0,0,0
Monaco,2012,Swimming,0,0,0
Monaco,2016,Judo,0,0,0
Monaco,2016,Gymnastics,0,0,0
Monaco,2020,Table Tennis,0,0,0
Monaco,2020,Judo,0,0,0
Monaco,2020,Swimming,0,0,0
Monaco,2024,Table Tennis,0,0,0
Monaco,2024,Judo,0,0,0
Monaco,2024,Swimming,0,0,0
Mongolia,1964,Wrestling,0,0,0
Mongolia,1964,Gymnastics,0,0,0
Mongolia,1964,Shooting,0,0,0
Mongolia,1968,Wrestling,0,1,3
Mongolia,1968,Gymnastics,0,0,0
Mongolia,1968,Shooting,0,0,0
Mongolia,1972,Archery,0,0,0
Mongolia,1972,Wrestling,0,1,0
Mongolia,1972,Judo,0,0,0
Mongolia,1972,Weightlifting,0,0,0
Mongolia,1972,Shooting,0,0,0
Mongolia,1976,Archery,0,0,0
Mongolia,1976,Wrestling,0,1,0
Mongolia,1976,Judo,0,0,0
Mongolia,1976,Shooting,0,0,0
Mongolia,1980,Archery,0,0,0
Mongolia,1980,Wrestling,0,1,1
Mongolia,1980,Judo,0,1,1
Mongolia,1980,Weightlifting,0,0,0
Mongolia,1980,Gymnastics,0,0,0
Mongolia,1980,Shooting,0,0,0
Mongolia,1988,Archery,0,0,0
Mongolia,1988,Wrestling,0,0,0
Mongolia,1988,Judo,0,0,0
Mongolia,1988,Shooting,0,0,0
Mongolia,1992,Archery,0,0,0
Mongolia,1992,Wrestling,0,0,0
Mongolia,1992,Judo,0,0,0
Mongolia,1992,Weightlifting,0,0,0
Mongolia,1992,Shooting,0,0,1
Mongolia,1996,Archery,0,0,0
Mongolia,1996,Wrestling,0,0,0
Mongolia,1996,Judo,0,0,1
Mongolia,1996,Shooting,0,0,0
Mongolia,2000,Wrestling,0,0,0
Mongolia,2000,Judo,0,0,0
Mongolia,2000,Swimming,0,0,0
Mongolia,2000,Shooting,0,0,0
Mongolia,2004,Wrestling,0,0,0
Mongolia,2004,Judo,0,0,1
Mongolia,2004,Swimming,0,0,0
Mongolia,2004,Weightlifting,0,0,0
Mongolia,2004,Shooting,0,0,0
Mongolia,2008,Wrestling,0,0,0
Mongolia,2008,Judo,1,0,0
Mongolia,2008,Swimming,0,0,0
Mongolia,2008,Weightlifting,0,0,0
Mongolia,2008,Shooting,0,1,0
Mongolia,2012,Archery,0,0,0
Mongolia,2012,Wrestling,0,0,1
Mongolia,2012,Judo,0,1,1
Mongolia,2012,Swimming,0,0,0
Mongolia,2012,Shooting,0,0,0
Mongolia,2016,Archery,0,0,0
Mongolia,2016,Wrestling,0,0,0
Mongolia,2016,Judo,0,1,0
Mongolia,2016,Swimming,0,0,0
Mongolia,2016,Weightlifting,0,0,0
Mongolia,2016,Taekwondo,0,0,0
Mongolia,2016,Shooting,0,0,0
Mongolia,2020,Archery,0,0,0
Mongolia,2020,Table Tennis,0,0,0
Mongolia,2020,Wrestling,0,0,1
Mongolia,2020,Judo,0,1,2
Mongolia,2020,Swimming,0,0,0
Mongolia,2020,Weightlifting,0,0,0
Mongolia,2020,Shooting,0,0,0
Mongolia,2024,Archery,0,0,0
Mongolia,2024,Wrestling,0,0,0
Mongolia,2024,Judo,0,1,0
Mongolia,2024,Swimming,0,0,0
Mongolia,2024,Weightlifting,0,0,0
Mongolia,2024,Shooting,0,0,0
Montenegro,2008,Judo,0,0,0
Montenegro,2008,Swimming,0,0,0
Montenegro,2008,Shooting,0,0,0
Montenegro,2008,Water Polo,0,0,0
Montenegro,2012,Judo,0,0,0
Montenegro,2012,Shooting,0,0,0
Montenegro,2012,Water Polo,0,0,0
Montenegro,2016,Judo,0,0,0
Montenegro,2016,Swimming,0,0,0
Montenegro,2016,Water Polo,0,0,0
Montenegro,2020,Judo,0,0,0
Montenegro,2020,Swimming,0,0,0
Montenegro,2020,Shooting,0,0,0
Montenegro,2020,Water Polo,0,0,0
Montenegro,2024,Swimming,0,0,0
Montenegro,2024,Water Polo,0,0,0
Morocco,1960,Wrestling,0,0,0
Morocco,1960,Weightlifting,0,0,0
Morocco,1960,Gymnastics,0,0,0
Morocco,1960,Shooting,0,0,0
Morocco,1960,Fencing,0,0,0
Morocco,1964,Weightlifting,0,0,0
Morocco,1964,Football,0,0,0
Morocco,1968,Basketball,0,0,0
Morocco,1968,Wrestling,0,0,0
Morocco,1972,Wrestling,0,0,0
Morocco,1972,Judo,0,0,0
Morocco,1972,Football,0,0,0
Morocco,1976,Wrestling,0,0,0
Morocco,1984,Wrestling,0,0,0
Morocco,1984,Judo,0,0,0
Morocco,1984,Football,0,0,0
Morocco,1988,Wrestling,0,0,0
Morocco,1988,Judo,0,0,0
Morocco,1992,Table Tennis,0,0,0
Morocco,1992,Wrestling,0,0,0
Morocco,1992,Weightlifting,0,0,0
Morocco,1992,Football,0,0,0
Morocco,1996,Wrestling,0,0,0
Morocco,1996,Judo,0,0,0
Morocco,1996,Weightlifting,0,0,0
Morocco,1996,Gymnastics,0,0,0
Morocco,2000,Judo,0,0,0
Morocco,2000,Swimming,0,0,0
Morocco,2000,Canoeing,0,0,0
Morocco,2000,Taekwondo,0,0,0
Morocco,2000,Football,0,0,0
Morocco,2004,Judo,0,0,0
Morocco,2004,Swimming,0,0,0
Morocco,2004,Weightlifting,0,0,0
Morocco,2004,Taekwondo,0,0,0
Morocco,2004,Football,0,0,0
Morocco,2004,Fencing,0,0,0
Morocco,2008,Archery,0,0,0
Morocco,2008,Judo,0,0,0
Morocco,2008,Swimming,0,0,0
Morocco,2008,Taekwondo,0,0,0
Morocco,2008,Fencing,0,0,0
Morocco,2012,Wrestling,0,0,0
Morocco,2012,Judo,0,0,0
Morocco,2012,Swimming,0,0,0
Morocco,2012,Canoeing,0,0,0
Morocco,2012,Equestrianism,0,0,0
Morocco,2012,Taekwondo,0,0,0
Morocco,2012,Shooting,0,0,0
Morocco,2012,Football,0,0,0
Morocco,2012,Fencing,0,0,0
Morocco,2016,Wrestling,0,0,0
Morocco,2016,Judo,0,0,0
Morocco,2016,Swimming,0,0,0
Morocco,2016,Weightlifting,0,0,0
Morocco,2016,Canoeing,0,0,0
Morocco,2016,Equestrianism,0,0,0
Morocco,2016,Taekwondo,0,0,0
Morocco,2016,Shooting,0,0,0
Morocco,2016,Fencing,0,0,0
Morocco,2020,Wrestling,0,0,0
Morocco,2020,Judo,0,0,0
Morocco,2020,Swimming,0,0,0
Morocco,2020,Weightlifting,0,0,0
Morocco,2020,Canoeing,0,0,0
Morocco,2020,Equestrianism,0,0,0
Morocco,2020,Taekwondo,0,0,0
Morocco,2020,Shooting,0,0,0
Morocco,2020,Fencing,0,0,0
Morocco,2024,Wrestling,0,0,0
Morocco,2024,Judo,0,0,0
Morocco,2024,Swimming,0,0,0
Morocco,2024,Canoeing,0,0,0
Morocco,2024,Equestrianism,0,0,0
Morocco,2024,Taekwondo,0,0,0
Morocco,2024,Shooting,0,0,0
Morocco,2024,Football,0,0,1
Morocco,2024,Fencing,0,0,0
Mozambique,1980,Swimming,0,0,0
Mozambique,1984,Swimming,0,0,0
Mozambique,1988,Swimming,0,0,0
Mozambique,1992,Swimming,0,0,0
Mozambique,1996,Swimming,0,0,0
Mozambique,2000,Swimming,0,0,0
Mozambique,2004,Swimming,0,0,0
Mozambique,2008,Judo,0,0,0
Mozambique,2008,Swimming,0,0,0
Mozambique,2012,Judo,0,0,0
Mozambique,2012,Swimming,0,0,0
Mozambique,2016,Judo,0,0,0
Mozambique,2016,Swimming,0,0,0
Mozambique,2016,Canoeing,0,0,0
Mozambique,2020,Judo,0,0,0
Mozambique,2020,Swimming,0,0,0
Mozambique,2020,Canoeing,0,0,0
Mozambique,2024,Judo,0,0,0
Mozambique,2024,Swimming,0,0,0
Myanmar,1948,Weightlifting,0,0,0
Myanmar,1952,Weightlifting,0,0,0
Myanmar,1956,Weightlifting,0,0,0
Myanmar,1960,Swimming,0,0,0
Myanmar,1960,Weightlifting,0,0,0
Myanmar,1964,Swimming,0,0,0
Myanmar,1964,Weightlifting,0,0,0
Myanmar,1964,Shooting,0,0,0
Myanmar,1972,Weightlifting,0,0,0
Myanmar,1972,Football,0,0,0
Myanmar,1980,Weightlifting,0,0,0
Myanmar,1992,Judo,0,0,0
Myanmar,1996,Shooting,0,0,0
Myanmar,2000,Archery,0,0,0
Myanmar,2000,Swimming,0,0,0
Myanmar,2000,Weightlifting,0,0,0
Myanmar,2004,Archery,0,0,0
Myanmar,2004,Weightlifting,0,0,0
Myanmar,2008,Archery,0,0,0
Myanmar,2008,Swimming,0,0,0
Myanmar,2008,Canoeing,0,0,0
Myanmar,2012,Archery,0,0,0
Myanmar,2012,Judo,0,0,0
Myanmar,2012,Shooting,0,0,0
Myanmar,2016,Archery,0,0,0
Myanmar,2016,Judo,0,0,0
Myanmar,2016,Swimming,0,0,0
Myanmar,2016,Shooting,0,0,0
Myanmar,2020,Shooting,0,0,0
Myanmar,2020,Badminton,0,0,0
Myanmar,2024,Swimming,0,0,0
Myanmar,2024,Badminton,0,0,0
Mythilus,2008,Equestrianism,0,0,0
Nadine,2008,Equestrianism,0,1,0
Namibia,1992,Swimming,0,0,0
Namibia,1996,Swimming,0,0,0
Namibia,1996,Shooting,0,0,0
Namibia,2000,Swimming,0,0,0
Namibia,2000,Gymnastics,0,0,0
Namibia,2000,Shooting,0,0,0
Namibia,2004,Wrestling,0,0,0
Namibia,2004,Shooting,0,0,0
Namibia,2008,Shooting,0,0,0
Namibia,2012,Wrestling,0,0,0
Namibia,2012,Shooting,0,0,0
Namibia,2016,Shooting,0,0,0
Namibia,2020,Swimming,0,0,0
Namibia,2024,Swimming,0,0,0
Nauru,1996,Weightlifting,0,0,0
Nauru,2000,Weightlifting,0,0,0
Nauru,2004,Weightlifting,0,0,0
Nauru,2008,Weightlifting,0,0,0
Nauru,2012,Judo,0,0,0
Nauru,2012,Weightlifting,0,0,0
Nauru,2016,Judo,0,0,0
Nauru,2016,Weightlifting,0,0,0
Nauru,2020,Weightlifting,0,0,0
Nepal,1980,Weightlifting,0,0,0
Nepal,1984,Weightlifting,0,0,0
Nepal,1988,Judo,0,0,0
Nepal,1988,Weightlifting,0,0,0
Nepal,1988,Shooting,0,0,0
Nepal,1992,Shooting,0,0,0
Nepal,1996,Swimming,0,0,0
Nepal,1996,Weightlifting,0,0,0
Nepal,1996,Shooting,0,0,0
Nepal,2000,Swimming,0,0,0
Nepal,2000,Shooting,0,0,0
Nepal,2004,Swimming,0,0,0
Nepal,2004,Taekwondo,0,0,0
Nepal,2004,Shooting,0,0,0
Nepal,2008,Judo,0,0,0
Nepal,2008,Swimming,0,0,0
Nepal,2008,Weightlifting,0,0,0
Nepal,2008,Taekwondo,0,0,0
Nepal,2008,Shooting,0,0,0
Nepal,2012,Swimming,0,0,0
Nepal,2012,Shooting,0,0,0
Nepal,2016,Archery,0,0,0
Nepal,2016,Judo,0,0,0
Nepal,2016,Swimming,0,0,0
Nepal,2016,Taekwondo,0,0,0
Nepal,2020,Judo,0,0,0
Nepal,2020,Swimming,0,0,0
Nepal,2020,Shooting,0,0,0
Nepal,2024,Table Tennis,0,0,0
Nepal,2024,Judo,0,0,0
Nepal,2024,Swimming,0,0,0
Nepal,2024,Shooting,0,0,0
Nepal,2024,Badminton,0,0,0
Netherlands,1900,Archery,0,0,0
Netherlands,1900,Swimming,0,0,1
Netherlands,1900,Shooting,0,0,1
Netherlands,1900,Fencing,0,0,0
Netherlands,1908,Wrestling,0,0,0
Netherlands,1908,Swimming,0,0,0
Netherlands,1908,Gymnastics,0,0,0
Netherlands,1908,Shooting,0,0,0
Netherlands,1908,Football,0,0,1
Netherlands,1908,Fencing,0,0,0
Netherlands,1908,Water Polo,0,0,0
Netherlands,1912,Wrestling,0,0,0
Netherlands,1912,Shooting,0,0,0
Netherlands,1912,Football,0,0,1
Netherlands,1912,Fencing,0,0,2
Netherlands,1920,Archery,1,0,0
Netherlands,1920,Wrestling,0,0,0
Netherlands,1920,Swimming,0,0,0
Netherlands,1920,Weightlifting,0,0,0
Netherlands,1920,Equestrianism,0,0,0
Netherlands,1920,Shooting,0,0,0
Netherlands,1920,Football,0,0,1
Netherlands,1920,Fencing,0,0,2
Netherlands,1920,Water Polo,0,0,0
Netherlands,1924,Diving,0,0,0
Netherlands,1924,Wrestling,0,0,0
Netherlands,1924,Swimming,0,0,0
Netherlands,1924,Weightlifting,0,0,0
Netherlands,1924,Equestrianism,2,0,0
Netherlands,1924,Shooting,0,0,0
Netherlands,1924,Football,0,0,0
Netherlands,1924,Fencing,0,0,1
Netherlands,1924,Water Polo,0,0,0
Netherlands,1928,Diving,0,0,0
Netherlands,1928,Wrestling,0,0,0
Netherlands,1928,Swimming,1,2,0
Netherlands,1928,Weightlifting,0,0,2
Netherlands,1928,Gymnastics,1,0,0
Netherlands,1928,Equestrianism,2,1,1
Netherlands,1928,Football,0,0,0
Netherlands,1928,Fencing,0,0,0
Netherlands,1928,Water Polo,0,0,0
Netherlands,1932,Swimming,0,2,0
Netherlands,1932,Equestrianism,1,1,0
Netherlands,1932,Fencing,0,0,0
Netherlands,1936,Diving,0,0,0
Netherlands,1936,Swimming,4,1,0
Netherlands,1936,Canoeing,0,0,3
Netherlands,1936,Equestrianism,0,1,0
Netherlands,1936,Shooting,0,0,0
Netherlands,1936,Fencing,0,0,0
Netherlands,1936,Water Polo,0,0,0
Netherlands,1948,Diving,0,0,0
Netherlands,1948,Wrestling,0,0,0
Netherlands,1948,Swimming,1,0,2
Netherlands,1948,Weightlifting,0,0,1
Netherlands,1948,Canoeing,0,1,0
Netherlands,1948,Gymnastics,0,0,0
Netherlands,1948,Equestrianism,0,0,0
Netherlands,1948,Shooting,0,0,0
Netherlands,1948,Football,0,0,0
Netherlands,1948,Fencing,0,0,0
Netherlands,1948,Water Polo,0,0,1
Netherlands,1952,Diving,0,0,0
Netherlands,1952,Swimming,0,3,0
Netherlands,1952,Weightlifting,0,0,0
Netherlands,1952,Canoeing,0,0,0
Netherlands,1952,Gymnastics,0,0,0
Netherlands,1952,Equestrianism,0,0,0
Netherlands,1952,Football,0,0,0
Netherlands,1952,Water Polo,0,0,0
Netherlands,1956,Equestrianism,0,0,0
Netherlands,1960,Diving,0,0,0
Netherlands,1960,Wrestling,0,0,0
Netherlands,1960,Swimming,0,1,2
Netherlands,1960,Canoeing,0,0,0
Netherlands,1960,Gymnastics,0,0,0
Netherlands,1960,Fencing,0,0,0
Netherlands,1960,Water Polo,0,0,0
Netherlands,1964,Judo,1,0,0
Netherlands,1964,Swimming,0,2,1
Netherlands,1964,Canoeing,0,1,0
Netherlands,1964,Shooting,0,0,0
Netherlands,1964,Water Polo,0,0,0
Netherlands,1968,Diving,0,0,0
Netherlands,1968,Swimming,1,0,0
Netherlands,1968,Weightlifting,0,0,0
Netherlands,1968,Canoeing,0,0,0
Netherlands,1968,Water Polo,0,0,0
Netherlands,1972,Diving,0,0,0
Netherlands,1972,Judo,2,0,0
Netherlands,1972,Swimming,0,0,0
Netherlands,1972,Canoeing,0,1,0
Netherlands,1972,Gymnastics,0,0,0
Netherlands,1972,Equestrianism,0,0,0
Netherlands,1972,Shooting,0,0,0
Netherlands,1972,Fencing,0,0,0
Netherlands,1972,Water Polo,0,0,0
Netherlands,1976,Swimming,0,0,2
Netherlands,1976,Canoeing,0,0,0
Netherlands,1976,Gymnastics,0,0,0
Netherlands,1976,Equestrianism,0,0,0
Netherlands,1976,Shooting,0,1,0
Netherlands,1976,Water Polo,0,0,1
Netherlands,1980,Archery,0,0,0
Netherlands,1980,Judo,0,0,1
Netherlands,1980,Swimming,0,0,1
Netherlands,1980,Canoeing,0,0,0
Netherlands,1980,Shooting,0,0,0
Netherlands,1980,Water Polo,0,0,0
Netherlands,1984,Diving,0,0,0
Netherlands,1984,Archery,0,0,0
Netherlands,1984,Judo,0,0,0
Netherlands,1984,Swimming,2,1,3
Netherlands,1984,Canoeing,0,0,1
Netherlands,1984,Equestrianism,0,0,0
Netherlands,1984,Shooting,0,0,0
Netherlands,1984,Water Polo,0,0,0
Netherlands,1988,Diving,0,0,0
Netherlands,1988,Archery,0,0,0
Netherlands,1988,Table Tennis,0,0,0
Netherlands,1988,Judo,0,0,1
Netherlands,1988,Swimming,0,1,0
Netherlands,1988,Canoeing,0,0,1
Netherlands,1988,Equestrianism,0,0,0
Netherlands,1988,Shooting,0,0,0
Netherlands,1988,Fencing,0,0,0
Netherlands,1992,Diving,0,0,0
Netherlands,1992,Archery,0,0,0
Netherlands,1992,Table Tennis,0,0,0
Netherlands,1992,Judo,0,0,2
Netherlands,1992,Swimming,0,0,0
Netherlands,1992,Canoeing,0,0,0
Netherlands,1992,Gymnastics,0,0,0
Netherlands,1992,Equestrianism,1,2,0
Netherlands,1992,Shooting,0,0,0
Netherlands,1992,Badminton,0,0,0
Netherlands,1992,Water Polo,0,0,0
Netherlands,1996,Archery,0,0,0
Netherlands,1996,Table Tennis,0,0,0
Netherlands,1996,Judo,0,0,3
Netherlands,1996,Swimming,0,0,2
Netherlands,1996,Canoeing,0,0,0
Netherlands,1996,Equestrianism,0,2,1
Netherlands,1996,Shooting,0,0,0
Netherlands,1996,Badminton,0,0,0
Netherlands,1996,Water Polo,0,0,0
Netherlands,2000,Archery,0,0,1
Netherlands,2000,Table Tennis,0,0,0
Netherlands,2000,Wrestling,0,0,0
Netherlands,2000,Judo,1,0,0
Netherlands,2000,Swimming,5,1,2
Netherlands,2000,Gymnastics,0,0,0
Netherlands,2000,Equestrianism,2,2,0
Netherlands,2000,Taekwondo,0,0,0
Netherlands,2000,Shooting,0,0,0
Netherlands,2000,Badminton,0,0,0
Netherlands,2000,Water Polo,0,0,0
Netherlands,2004,Archery,0,0,0
Netherlands,2004,Table Tennis,0,0,0
Netherlands,2004,Judo,0,1,3
Netherlands,2004,Swimming,2,3,2
Netherlands,2004,Canoeing,0,0,0
Netherlands,2004,Gymnastics,0,0,0
Netherlands,2004,Equestrianism,1,0,0
Netherlands,2004,Taekwondo,0,0,0
Netherlands,2004,Shooting,0,0,0
Netherlands,2004,Badminton,0,1,0
Netherlands,2004,Fencing,0,0,0
Netherlands,2008,Table Tennis,0,0,0
Netherlands,2008,Judo,0,1,4
Netherlands,2008,Swimming,2,0,0
Netherlands,2008,Canoeing,0,0,0
Netherlands,2008,Gymnastics,0,0,0
Netherlands,2008,Equestrianism,1,0,0
Netherlands,2008,Taekwondo,0,0,0
Netherlands,2008,Football,0,0,0
Netherlands,2008,Fencing,0,0,0
Netherlands,2008,Water Polo,1,0,0
Netherlands,2012,Archery,0,0,0
Netherlands,2012,Table Tennis,0,0,0
Netherlands,2012,Judo,0,0,2
Netherlands,2012,Swimming,2,1,1
Netherlands,2012,Gymnastics,1,0,0
Netherlands,2012,Equestrianism,0,3,1
Netherlands,2012,Taekwondo,0,0,0
Netherlands,2012,Shooting,0,0,0
Netherlands,2012,Badminton,0,0,0
Netherlands,2012,Fencing,0,0,0
Netherlands,2016,Diving,0,0,0
Netherlands,2016,Archery,0,0,0
Netherlands,2016,Table Tennis,0,0,0
Netherlands,2016,Wrestling,0,0,0
Netherlands,2016,Judo,0,0,1
Netherlands,2016,Swimming,2,0,0
Netherlands,2016,Gymnastics,1,0,0
Netherlands,2016,Equestrianism,0,0,0
Netherlands,2016,Taekwondo,0,0,0
Netherlands,2016,Badminton,0,0,0
Netherlands,2016,Fencing,0,0,0
Netherlands,2020,Diving,0,0,0
Netherlands,2020,Archery,0,1,0
Netherlands,2020,Table Tennis,0,0,0
Netherlands,2020,Judo,0,0,1
Netherlands,2020,Swimming,0,3,0
Netherlands,2020,Weightlifting,0,0,0
Netherlands,2020,Canoeing,0,0,0
Netherlands,2020,Gymnastics,0,0,0
Netherlands,2020,Equestrianism,0,0,1
Netherlands,2020,Football,0,0,0
Netherlands,2020,Badminton,0,0,0
Netherlands,2020,Fencing,0,0,0
Netherlands,2020,Water Polo,0,0,0
Netherlands,2024,Diving,0,0,0
Netherlands,2024,Archery,0,0,0
Netherlands,2024,Table Tennis,0,0,0
Netherlands,2024,Judo,0,0,0
Netherlands,2024,Swimming,1,0,3
Netherlands,2024,Canoeing,0,0,0
Netherlands,2024,Gymnastics,0,0,0
Netherlands,2024,Equestrianism,0,0,1
Netherlands,2024,Badminton,0,0,0
Netherlands,2024,Fencing,0,0,0
Netherlands,2024,Water Polo,0,0,1
Netherlands Antilles,1952,Football,0,0,0
Netherlands Antilles,1960,Weightlifting,0,0,0
Netherlands Antilles,1964,Weightlifting,0,0,0
Netherlands Antilles,1964,Fencing,0,0,0
Netherlands Antilles,1968,Weightlifting,0,0,0
Netherlands Antilles,1968,Fencing,0,0,0
Netherlands Antilles,1972,Weightlifting,0,0,0
Netherlands Antilles,1972,Shooting,0,0,0
Netherlands Antilles,1976,Judo,0,0,0
Netherlands Antilles,1984,Swimming,0,0,0
Netherlands Antilles,1988,Swimming,0,0,0
Netherlands Antilles,1988,Shooting,0,0,0
Netherlands Antilles,1992,Shooting,0,0,0
Netherlands Antilles,1996,Judo,0,0,0
Netherlands Antilles,1996,Swimming,0,0,0
Netherlands Antilles,1996,Shooting,0,0,0
Netherlands Antilles,2000,Swimming,0,0,0
Netherlands Antilles,2000,Equestrianism,0,0,0
Netherlands Antilles,2000,Shooting,0,0,0
Netherlands Antilles,2004,Equestrianism,0,0,0
Netherlands Antilles,2008,Swimming,0,0,0
Netherlands Antilles,2008,Shooting,0,0,0
New York Athletic Club,1904,Water Polo,1,0,0
New York Athletic Club #1,1904,Swimming,1,0,0
New York Athletic Club #2,1904,Swimming,0,0,0
"New York Turnverein, New York",1904,Gymnastics,0,1,0
New Zealand,1920,Swimming,0,0,0
New Zealand,1924,Swimming,0,0,0
New Zealand,1928,Swimming,0,0,0
New Zealand,1948,Swimming,0,0,0
New Zealand,1948,Weightlifting,0,0,0
New Zealand,1952,Swimming,0,0,1
New Zealand,1952,Weightlifting,0,0,0
New Zealand,1956,Wrestling,0,0,0
New Zealand,1956,Swimming,0,0,0
New Zealand,1956,Weightlifting,0,0,0
New Zealand,1960,Wrestling,0,0,0
New Zealand,1960,Weightlifting,0,0,0
New Zealand,1960,Equestrianism,0,0,0
New Zealand,1960,Fencing,0,0,0
New Zealand,1964,Wrestling,0,0,0
New Zealand,1964,Swimming,0,0,0
New Zealand,1964,Weightlifting,0,0,0
New Zealand,1964,Gymnastics,0,0,0
New Zealand,1964,Equestrianism,0,0,0
New Zealand,1968,Swimming,0,0,0
New Zealand,1968,Weightlifting,0,0,0
New Zealand,1968,Shooting,0,0,1
New Zealand,1972,Archery,0,0,0
New Zealand,1972,Wrestling,0,0,0
New Zealand,1972,Judo,0,0,0
