Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Swimming,1952,South Vietnam,0,0,0,0,1,33,483,0
Swimming,1952,Romania,0,0,0,0,1,33,483,0
Swimming,1952,Norway,0,0,0,0,3,33,483,0
Swimming,1952,Uruguay,0,0,0,0,1,33,483,0
Swimming,1952,Venezuela,0,0,0,0,1,33,483,0
Swimming,1952,Cuba,0,0,0,0,2,33,483,0
Swimming,1952,Indonesia,0,0,0,0,1,33,483,0
Swimming,1952,Guatemala,0,0,0,0,1,33,483,0
Swimming,1952,China,0,0,0,0,1,33,483,0
Swimming,1948,Egypt,0,0,0,0,6,33,398,0
Swimming,1948,Australia,0,2,2,4,10,33,398,0
Swimming,1948,Sweden,0,0,0,0,8,33,398,0
Swimming,1948,Philippines,0,0,0,0,3,33,398,0
Swimming,1948,Denmark,2,2,0,4,6,33,398,0
Swimming,1948,France,0,0,2,2,17,33,398,0
Swimming,1948,Iceland,0,0,0,0,7,33,398,0
Swimming,1948,Norway,0,0,0,0,1,33,398,0
Swimming,1948,Bermuda,0,0,0,0,5,33,398,0
Swimming,1948,Czech Republic,0,0,0,0,3,33,398,0
Swimming,1948,Argentina,0,0,0,0,17,33,398,0
Swimming,1948,Great Britain,0,0,1,1,25,33,398,0
Swimming,1948,Switzerland,0,0,0,0,8,33,398,0
Swimming,1948,Brazil,0,0,0,0,13,33,398,0
Swimming,1948,Netherlands,1,0,2,3,12,33,398,0
Swimming,1948,Mexico,0,0,0,0,9,33,398,0
Swimming,1948,Spain,0,0,0,0,6,33,398,0
Swimming,1948,Belgium,0,0,0,0,6,33,398,0
Swimming,1948,United States,8,6,1,15,27,33,398,0
Swimming,1948,Serbia,0,0,0,0,6,33,398,0
Swimming,1948,India,0,0,0,0,7,33,398,0
Swimming,1948,Pakistan,0,0,0,0,4,33,398,0
Swimming,1948,Colombia,0,0,0,0,2,33,398,0
Swimming,1948,South Africa,0,0,0,0,3,33,398,0
Swimming,1948,Canada,0,0,0,0,9,33,398,0
Swimming,1948,Hungary,0,1,3,4,15,33,398,0
Swimming,1948,Cuba,0,0,0,0,2,33,398,0
Swimming,1948,Greece,0,0,0,0,2,33,398,0
Swimming,1948,New Zealand,0,0,0,0,1,33,398,0
Swimming,1948,Finland,0,0,0,0,1,33,398,0
Swimming,1948,Uruguay,0,0,0,0,2,33,398,0
Swimming,1948,Austria,0,0,0,0,2,33,398,0
Swimming,1948,Portugal,0,0,0,0,1,33,398,0
Swimming,1948,China,0,0,0,0,1,33,398,0
Swimming,1936,Hungary,1,0,1,2,13,33,364,0
Swimming,1936,Philippines,0,0,0,0,5,33,364,0
Swimming,1936,Peru,0,0,0,0,3,33,364,0
Swimming,1936,Brazil,0,0,0,0,16,33,364,0
Swimming,1936,Japan,4,2,5,11,21,33,364,0
Swimming,1936,Germany,0,3,1,4,24,33,364,1
Swimming,1936,Denmark,0,1,1,2,18,33,364,0
Swimming,1936,Poland,0,0,0,0,4,33,364,0
Swimming,1936,Bermuda,0,0,0,0,5,33,364,0
Swimming,1936,Chile,0,0,0,0,4,33,364,0
Swimming,1936,Great Britain,0,0,0,0,20,33,364,0
Swimming,1936,France,0,0,0,0,8,33,364,0
Swimming,1936,Sweden,0,0,0,0,5,33,364,0
Swimming,1936,Czech Republic,0,0,0,0,3,33,364,0
Swimming,1936,Canada,0,0,0,0,14,33,364,0
Swimming,1936,Switzerland,0,0,0,0,4,33,364,0
Swimming,1936,United States,2,3,3,8,28,33,364,0
Swimming,1936,Greece,0,0,0,0,5,33,364,0
Swimming,1936,Argentina,0,1,0,1,1,33,364,0
Swimming,1936,Serbia,0,0,0,0,4,33,364,0
Swimming,1936,China,0,0,0,0,2,33,364,0
Swimming,1936,Bolivia,0,0,0,0,1,33,364,0
Swimming,1936,Australia,0,0,0,0,5,33,364,0
Swimming,1936,Netherlands,4,1,0,5,14,33,364,0
Swimming,1936,Egypt,0,0,0,0,5,33,364,0
Swimming,1936,Luxembourg,0,0,0,0,4,33,364,0
Swimming,1936,Finland,0,0,0,0,2,33,364,0
Swimming,1936,Austria,0,0,0,0,8,33,364,0
Swimming,1936,Estonia,0,0,0,0,2,33,364,0
Swimming,1932,Philippines,0,0,1,1,3,33,195,0
Swimming,1932,Denmark,0,0,1,1,2,33,195,0
Swimming,1932,Japan,5,5,2,12,23,33,195,0
Swimming,1932,Hungary,0,0,1,1,5,33,195,0
Swimming,1932,United States,5,2,3,10,27,33,195,1
Swimming,1932,Canada,0,0,0,0,14,33,195,0
Swimming,1932,Australia,1,1,0,2,5,33,195,0
Swimming,1932,Argentina,0,0,0,0,5,33,195,0
Swimming,1932,France,0,1,0,1,5,33,195,0
Swimming,1932,Great Britain,0,0,2,2,13,33,195,0
Swimming,1932,Italy,0,0,0,0,2,33,195,0
Swimming,1932,Brazil,0,0,0,0,8,33,195,0
Swimming,1932,Netherlands,0,2,0,2,5,33,195,0
Swimming,1932,Mexico,0,0,0,0,3,33,195,0
Swimming,1932,Sweden,0,0,0,0,2,33,195,0
Swimming,1932,Norway,0,0,0,0,1,33,195,0
Swimming,1932,Germany,0,0,0,0,2,33,195,0
Swimming,1932,South Africa,0,0,1,1,1,33,195,0
Swimming,1932,India,0,0,0,0,1,33,195,0
Swimming,1932,Finland,0,0,0,0,1,33,195,0
Swimming,1928,Argentina,1,0,0,1,4,33,278,0
Swimming,1928,Czech Republic,0,0,0,0,1,33,278,0
Swimming,1928,Japan,1,1,1,3,10,33,278,0
Swimming,1928,Spain,0,0,0,0,5,33,278,0
Swimming,1928,Chile,0,0,0,0,4,33,278,0
Swimming,1928,Canada,0,0,1,1,6,33,278,0
Swimming,1928,Netherlands,1,2,0,3,14,33,278,1
Swimming,1928,Hungary,0,1,0,1,8,33,278,0
Swimming,1928,South Africa,0,0,1,1,5,33,278,0
Swimming,1928,Germany,1,1,1,3,19,33,278,0
Swimming,1928,Luxembourg,0,0,0,0,3,33,278,0
Swimming,1928,Great Britain,0,2,2,4,21,33,278,0
Swimming,1928,Austria,0,0,0,0,3,33,278,0
Swimming,1928,United States,6,2,3,11,23,33,278,0
Swimming,1928,Belgium,0,0,0,0,5,33,278,0
Swimming,1928,Australia,0,2,0,2,5,33,278,0
Swimming,1928,Sweden,1,0,1,2,9,33,278,0
Swimming,1928,Denmark,0,0,0,0,5,33,278,0
Swimming,1928,Ireland,0,0,0,0,2,33,278,0
Swimming,1928,Italy,0,0,0,0,5,33,278,0
Swimming,1928,France,0,0,0,0,13,33,278,0
Swimming,1928,Panama,0,0,0,0,1,33,278,0
Swimming,1928,Poland,0,0,0,0,2,33,278,0
Swimming,1928,Finland,0,0,0,0,1,33,278,0
Swimming,1928,New Zealand,0,0,0,0,4,33,278,0
Swimming,1928,Norway,0,0,0,0,1,33,278,0
Swimming,1928,Philippines,0,0,1,1,2,33,278,0
Swimming,1928,Switzerland,0,0,0,0,1,33,278,0
Swimming,1924,Finland,0,0,0,0,2,33,263,0
Swimming,1924,Great Britain,1,2,1,4,26,33,263,0
Swimming,1924,Czech Republic,0,0,0,0,9,33,263,0
Swimming,1924,Serbia,0,0,0,0,6,33,263,0
Swimming,1924,Italy,0,0,0,0,6,33,263,0
Swimming,1924,Hungary,0,0,1,1,6,33,263,0
Swimming,1924,Netherlands,0,0,0,0,12,33,263,0
Swimming,1924,United States,9,5,5,19,26,33,263,0
Swimming,1924,Australia,1,1,2,4,5,33,263,0
Swimming,1924,Argentina,0,0,0,0,4,33,263,0
Swimming,1924,Spain,0,0,0,0,4,33,263,0
Swimming,1924,Sweden,0,2,2,4,13,33,263,0
Swimming,1924,Belgium,0,1,0,1,6,33,263,0
Swimming,1924,Canada,0,0,0,0,2,33,263,0
Swimming,1924,France,0,0,0,0,20,33,263,1
Swimming,1924,Luxembourg,0,0,0,0,4,33,263,0
Swimming,1924,New Zealand,0,0,0,0,2,33,263,0
Swimming,1924,Japan,0,0,0,0,6,33,263,0
Swimming,1924,Switzerland,0,0,0,0,2,33,263,0
Swimming,1924,Portugal,0,0,0,0,1,33,263,0
Swimming,1924,Denmark,0,0,0,0,4,33,263,0
Swimming,1924,Norway,0,0,0,0,1,33,263,0
Swimming,1924,Greece,0,0,0,0,1,33,263,0
Swimming,1920,Finland,0,0,2,2,1,30,209,0
Swimming,1920,Brazil,0,0,0,0,2,30,209,0
Swimming,1920,Sweden,2,2,1,5,13,30,209,0
Swimming,1920,Great Britain,0,1,1,2,18,30,209,0
Swimming,1920,France,0,0,0,0,13,30,209,0
Swimming,1920,Spain,0,0,0,0,2,30,209,0
Swimming,1920,Belgium,0,0,1,1,12,30,209,1
Swimming,1920,Australia,0,1,1,2,6,30,209,0
Swimming,1920,Netherlands,0,0,0,0,4,30,209,0
Swimming,1920,Italy,0,0,0,0,4,30,209,0
Swimming,1920,United States,8,5,3,16,22,30,209,0
Swimming,1920,Czech Republic,0,0,0,0,4,30,209,0
Swimming,1920,Switzerland,0,0,0,0,4,30,209,0
Swimming,1920,Canada,0,1,1,2,3,30,209,0
Swimming,1920,Luxembourg,0,0,0,0,2,30,209,0
Swimming,1920,South Africa,0,0,0,0,1,30,209,0
Swimming,1920,Japan,0,0,0,0,2,30,209,0
Swimming,1920,Norway,0,0,0,0,2,30,209,0
Swimming,1920,New Zealand,0,0,0,0,1,30,209,0
Swimming,1912,Finland,0,0,0,0,6,27,201,0
Swimming,1912,Austria,0,0,1,1,8,27,201,0
Swimming,1912,Sweden,0,1,0,1,24,27,201,1
Swimming,1912,Greece,0,0,0,0,1,27,201,0
Swimming,1912,Great Britain,1,2,3,6,18,27,201,0
Swimming,1912,Russia,0,0,0,0,4,27,201,0
Swimming,1912,Italy,0,0,0,0,2,27,201,0
Swimming,1912,Hungary,0,0,0,0,8,27,201,0
Swimming,1912,Germany,2,3,2,7,17,27,201,0
Swimming,1912,Australasia,2,2,2,6,9,27,201,0
Swimming,1912,France,0,0,0,0,3,27,201,0
Swimming,1912,Belgium,0,0,0,0,5,27,201,0
Swimming,1912,South Africa,0,0,0,0,1,27,201,0
Swimming,1912,United States,2,1,1,4,7,27,201,0
Swimming,1912,Denmark,0,0,0,0,1,27,201,0
Swimming,1912,Canada,2,0,0,2,1,27,201,0
Swimming,1912,Norway,0,0,0,0,5,27,201,0
Swimming,1908,Sweden,0,0,2,2,12,18,150,0
Swimming,1908,France,0,0,0,0,4,18,150,0
Swimming,1908,Germany,1,0,0,1,5,18,150,0
Swimming,1908,Italy,0,0,0,0,4,18,150,0
Swimming,1908,Australasia,0,1,1,2,5,18,150,0
Swimming,1908,Hungary,0,2,0,2,10,18,150,0
Swimming,1908,Great Britain,4,2,1,7,28,18,150,0
Swimming,1908,Netherlands,0,0,0,0,7,18,150,0
Swimming,1908,Belgium,0,0,0,0,7,18,150,0
Swimming,1908,Finland,0,0,0,0,3,18,150,0
Swimming,1908,Denmark,0,1,0,1,5,18,150,0
Swimming,1908,United States,1,0,1,2,8,18,150,0
Swimming,1908,Austria,0,0,1,1,1,18,150,0
Swimming,1908,Canada,0,0,0,0,1,18,150,0
Swimming,1906,Italy,0,0,0,0,1,12,78,0
Swimming,1906,Sweden,0,0,0,0,6,12,78,0
Swimming,1906,Germany,0,1,0,1,5,12,78,0
Swimming,1906,Austria,1,0,1,2,4,12,78,0
Swimming,1906,United States,1,0,0,1,4,12,78,0
Swimming,1906,France,0,0,0,0,2,12,78,0
Swimming,1906,Hungary,1,1,0,2,6,12,78,0
Swimming,1906,Great Britain,1,2,2,5,6,12,78,0
Swimming,1906,Denmark,0,0,0,0,2,12,78,0
Swimming,1906,Australia,0,0,1,1,1,12,78,0
Swimming,1906,Greece,0,0,0,0,6,12,78,0
Swimming,1904,United States,3,3,4,10,15,30,64,1
Swimming,1904,New York Athletic Club #2,0,0,0,0,4,30,64,0
Swimming,1904,Germany,4,2,2,8,4,30,64,0
Swimming,1904,New York Athletic Club #1,1,0,0,1,4,30,64,0
Swimming,1904,Missouri Athletic Club,0,0,1,1,4,30,64,0
Swimming,1904,Australia,0,3,1,4,1,30,64,0
Swimming,1904,Chicago Athletic Association,0,1,0,1,4,30,64,0
Swimming,1904,Hungary,2,1,1,4,2,30,64,0
Swimming,1904,Austria,0,0,1,1,1,30,64,0
Swimming,1900,France,1,1,1,3,44,21,131,1
Swimming,1900,Austria,0,3,1,4,4,21,131,0
Swimming,1900,Germany,1,0,0,1,4,21,131,0
Swimming,1900,Tritons Lillois,0,1,0,1,5,21,131,0
Swimming,1900,Netherlands,0,0,1,1,4,21,131,0
Swimming,1900,Great Britain,2,0,1,3,7,21,131,0
Swimming,1900,Italy,0,0,0,0,2,21,131,0
Swimming,1900,Libellule de Paris,0,0,0,0,5,21,131,0
Swimming,1900,Sweden,0,0,0,0,1,21,131,0
Swimming,1900,Deutscher Schwimm Verband Berlin,1,0,0,1,4,21,131,0
Swimming,1900,United States,0,0,0,0,1,21,131,0
Swimming,1900,Belgium,0,0,0,0,1,21,131,0
Swimming,1900,Australia,2,0,0,2,1,21,131,0
Swimming,1900,Pupilles de Neptune de Lille,0,0,1,1,4,21,131,0
Swimming,1900,Denmark,0,0,1,1,1,21,131,0
Swimming,1900,Hungary,0,2,1,3,1,21,131,0
Swimming,1896,Greece,1,3,2,6,9,12,18,0
Swimming,1896,Hungary,2,0,0,2,1,12,18,0
Swimming,1896,Austria,1,1,0,2,2,12,18,0
Swimming,1896,United States,0,0,0,0,1,12,18,0
Weightlifting,2024,Iraq,0,0,0,0,1,30,122,0
Weightlifting,2024,IR Iran,0,0,0,0,2,30,122,0
Weightlifting,2024,India,0,0,0,0,1,30,122,0
Weightlifting,2024,Marshall Islands,0,0,0,0,1,30,122,0
Weightlifting,2024,Libya,0,0,0,0,1,30,122,0
Weightlifting,2024,Kiribati,0,0,0,0,1,30,122,0
Weightlifting,2024,Bahrain,0,0,1,1,2,30,122,0
Weightlifting,2024,Mexico,0,0,0,0,1,30,122,0
Weightlifting,2024,Vanuatu,0,0,0,0,1,30,122,0
Weightlifting,2024,Colombia,0,2,0,2,4,30,122,0
Weightlifting,2024,Great Britain,0,0,1,1,1,30,122,0
Weightlifting,2024,Armenia,0,1,0,1,3,30,122,0
Weightlifting,2024,Malaysia,0,0,0,0,1,30,122,0
Weightlifting,2024,Romania,0,1,0,1,2,30,122,0
Weightlifting,2024,Uzbekistan,0,1,0,1,3,30,122,0
Weightlifting,2024,Georgia,1,0,0,1,3,30,122,0
Weightlifting,2024,Egypt,0,1,0,1,5,30,122,0
Weightlifting,2024,Vietnam,0,0,0,0,1,30,122,0
Weightlifting,2024,Czechia,0,0,0,0,1,30,122,0
Weightlifting,2024,Türkiye,0,0,0,0,1,30,122,0
Weightlifting,2024,Republic of Moldova,0,0,0,0,1,30,122,0
Weightlifting,2024,France,0,0,0,0,4,30,122,1
Weightlifting,2024,Italy,0,0,1,1,3,30,122,0
Weightlifting,2024,AIN,0,0,1,1,2,30,122,0
Weightlifting,2024,Cuba,0,0,0,0,1,30,122,0
Weightlifting,2024,Chinese Taipei,0,0,1,1,3,30,122,0
Weightlifting,2024,Norway,1,0,0,1,1,30,122,0
Weightlifting,2024,Japan,0,0,0,0,3,30,122,0
Weightlifting,2024,Korea,0,1,0,1,5,30,122,0
Weightlifting,2024,EOR,0,0,0,0,2,30,122,0
Weightlifting,2024,Qatar,0,0,0,0,1,30,122,0
Weightlifting,2024,Ukraine,0,0,0,0,1,30,122,0
Weightlifting,2024,Thailand,0,2,1,3,4,30,122,0
Weightlifting,2024,Venezuela,0,0,0,0,5,30,122,0
Weightlifting,2024,Bulgaria,1,0,1,2,3,30,122,0
Weightlifting,2024,Belgium,0,0,0,0,1,30,122,0
Weightlifting,2024,Madagascar,0,0,0,0,1,30,122,0
Weightlifting,2024,United States,1,0,1,2,5,30,122,0
Weightlifting,2024,China,5,0,0,5,6,30,122,0
Weightlifting,2024,Estonia,0,0,0,0,1,30,122,0
Weightlifting,2024,New Zealand,0,0,0,0,1,30,122,0
Weightlifting,2024,Dominican Republic,0,0,0,0,3,30,122,0
Weightlifting,2024,Nigeria,0,0,0,0,2,30,122,0
Weightlifting,2024,Papua New Guinea,0,0,0,0,1,30,122,0
Weightlifting,2024,Ecuador,0,0,2,2,3,30,122,0
Weightlifting,2024,Mongolia,0,0,0,0,1,30,122,0
Weightlifting,2024,Indonesia,1,0,0,1,3,30,122,0
Weightlifting,2024,Tunisia,0,0,0,0,1,30,122,0
Weightlifting,2024,Australia,0,0,0,0,3,30,122,0
Weightlifting,2024,Latvia,0,0,0,0,1,30,122,0
Weightlifting,2024,Brazil,0,0,0,0,2,30,122,0
Weightlifting,2024,Samoa,0,0,0,0,2,30,122,0
Weightlifting,2024,Poland,0,0,0,0,1,30,122,0
Weightlifting,2024,Canada,0,1,0,1,2,30,122,0
Weightlifting,2024,Syria,0,0,0,0,1,30,122,0
Weightlifting,2024,Algeria,0,0,0,0,1,30,122,0
Weightlifting,2024,Philippines,0,0,0,0,3,30,122,0
Weightlifting,2024,Turkmenistan,0,0,0,0,1,30,122,0
Weightlifting,2024,Guam,0,0,0,0,1,30,122,0
Weightlifting,2020,Indonesia,0,1,2,3,5,42,197,0
Weightlifting,2020,Nauru,0,0,0,0,1,42,197,0
Weightlifting,2020,Poland,0,0,0,0,3,42,197,0
Weightlifting,2020,Italy,0,1,2,3,5,42,197,0
Weightlifting,2020,Saudi Arabia,0,0,0,0,2,42,197,0
Weightlifting,2020,Oman,0,0,0,0,1,42,197,0
Weightlifting,2020,Ghana,0,0,0,0,1,42,197,0
Weightlifting,2020,Australia,0,0,0,0,5,42,197,0
Weightlifting,2020,Philippines,1,0,0,1,2,42,197,0
Weightlifting,2020,Japan,0,0,1,1,7,42,197,1
Weightlifting,2020,Bulgaria,0,0,0,0,2,42,197,0
Weightlifting,2020,New Zealand,0,0,0,0,5,42,197,0
Weightlifting,2020,Madagascar,0,0,0,0,2,42,197,0
Weightlifting,2020,Brazil,0,0,0,0,2,42,197,0
Weightlifting,2020,Syria,0,0,1,1,1,42,197,0
Weightlifting,2020,Tunisia,0,0,0,0,5,42,197,0
Weightlifting,2020,Papua New Guinea,0,0,0,0,2,42,197,0
Weightlifting,2020,Algeria,0,0,0,0,1,42,197,0
Weightlifting,2020,Dominican Republic,0,1,1,2,5,42,197,0
Weightlifting,2020,Germany,0,0,0,0,4,42,197,0
Weightlifting,2020,Albania,0,0,0,0,2,42,197,0
Weightlifting,2020,Great Britain,0,1,0,1,4,42,197,0
Weightlifting,2020,Mexico,0,0,1,1,4,42,197,0
Weightlifting,2020,Canada,1,0,0,1,5,42,197,0
Weightlifting,2020,China,7,1,0,8,8,42,197,0
Weightlifting,2020,Chinese Taipei,1,0,1,2,7,42,197,0
Weightlifting,2020,Kazakhstan,0,0,2,2,2,42,197,0
Weightlifting,2020,Georgia,1,0,1,2,4,42,197,0
Weightlifting,2020,Moldova,0,0,0,0,2,42,197,0
Weightlifting,2020,United States,0,1,1,2,8,42,197,0
Weightlifting,2020,Ecuador,1,1,0,2,4,42,197,0
Weightlifting,2020,Iran,0,1,0,1,2,42,197,0
Weightlifting,2020,Ukraine,0,0,0,0,2,42,197,0
Weightlifting,2020,Uzbekistan,1,0,0,1,4,42,197,0
Weightlifting,2020,Cuba,0,0,0,0,4,42,197,0
Weightlifting,2020,Qatar,1,0,0,1,1,42,197,0
Weightlifting,2020,Mongolia,0,0,0,0,2,42,197,0
Weightlifting,2020,Cameroon,0,0,0,0,2,42,197,0
Weightlifting,2020,Lebanon,0,0,0,0,1,42,197,0
Weightlifting,2020,Venezuela,0,2,0,2,4,42,197,0
Weightlifting,2020,Austria,0,0,0,0,2,42,197,0
Weightlifting,2020,Turkmenistan,0,1,0,1,5,42,197,0
Weightlifting,2020,South Korea,0,0,0,0,7,42,197,0
Weightlifting,2020,Palestine,0,0,0,0,1,42,197,0
Weightlifting,2020,Vietnam,0,0,0,0,2,42,197,0
Weightlifting,2020,Greece,0,0,0,0,1,42,197,0
Weightlifting,2020,American Samoa,0,0,0,0,1,42,197,0
Weightlifting,2020,Kiribati,0,0,0,0,1,42,197,0
Weightlifting,2020,France,0,0,0,0,4,42,197,0
Weightlifting,2020,Netherlands,0,0,0,0,1,42,197,0
Weightlifting,2020,Turkey,0,0,0,0,2,42,197,0
Weightlifting,2020,Solomon Islands,0,0,0,0,1,42,197,0
Weightlifting,2020,Israel,0,0,0,0,1,42,197,0
Weightlifting,2020,Nicaragua,0,0,0,0,1,42,197,0
Weightlifting,2020,Tonga,0,0,0,0,1,42,197,0
Weightlifting,2020,Armenia,0,1,0,1,2,42,197,0
Weightlifting,2020,Spain,0,0,0,0,4,42,197,0
Weightlifting,2020,Chile,0,0,0,0,2,42,197,0
Weightlifting,2020,India,0,1,0,1,1,42,197,0
Weightlifting,2020,Colombia,0,1,0,1,3,42,197,0
Weightlifting,2020,Morocco,0,0,0,0,1,42,197,0
Weightlifting,2020,Botswana,0,0,0,0,1,42,197,0
Weightlifting,2020,Hungary,0,0,0,0,1,42,197,0
Weightlifting,2020,Russia,0,0,0,0,2,42,197,0
Weightlifting,2020,Belarus,0,0,0,0,2,42,197,0
Weightlifting,2020,Czech Republic,0,0,0,0,1,42,197,0
Weightlifting,2020,Latvia,0,0,1,1,2,42,197,0
Weightlifting,2020,Mauritius,0,0,0,0,1,42,197,0
Weightlifting,2020,Kyrgyzstan,0,0,0,0,1,42,197,0
Weightlifting,2020,Peru,0,0,0,0,1,42,197,0
Weightlifting,2020,Lithuania,0,0,0,0,1,42,197,0
Weightlifting,2020,Belgium,0,0,0,0,2,42,197,0
Weightlifting,2020,Sweden,0,0,0,0,1,42,197,0
Weightlifting,2020,Pakistan,0,0,0,0,1,42,197,0
Weightlifting,2020,Refugee Olympic Team,0,0,0,0,1,42,197,0
Weightlifting,2020,Guatemala,0,0,0,0,1,42,197,0
Weightlifting,2020,Malta,0,0,0,0,1,42,197,0
Weightlifting,2016,Romania,0,0,0,0,4,45,255,0
Weightlifting,2016,Iraq,0,0,0,0,1,45,255,0
Weightlifting,2016,Egypt,0,0,2,2,9,45,255,0
Weightlifting,2016,Chile,0,0,0,0,2,45,255,0
Weightlifting,2016,Kenya,0,0,0,0,1,45,255,0
Weightlifting,2016,Indonesia,0,2,0,2,7,45,255,0
Weightlifting,2016,United Arab Emirates,0,0,0,0,1,45,255,0
Weightlifting,2016,Saudi Arabia,0,0,0,0,1,45,255,0
Weightlifting,2016,Armenia,0,2,0,2,7,45,255,0
Weightlifting,2016,Ghana,0,0,0,0,1,45,255,0
Weightlifting,2016,Japan,0,0,1,1,7,45,255,0
Weightlifting,2016,United States,0,0,1,1,4,45,255,0
Weightlifting,2016,Kyrgyzstan,0,0,0,0,2,45,255,0
Weightlifting,2016,Syria,0,0,0,0,1,45,255,0
Weightlifting,2016,Belarus,0,2,0,2,8,45,255,0
Weightlifting,2016,Turkey,0,1,0,1,4,45,255,0
Weightlifting,2016,Iran,2,0,0,2,5,45,255,0
Weightlifting,2016,France,0,0,0,0,5,45,255,0
Weightlifting,2016,Papua New Guinea,0,0,0,0,1,45,255,0
Weightlifting,2016,Canada,0,0,0,0,2,45,255,0
Weightlifting,2016,Tunisia,0,0,0,0,2,45,255,0
Weightlifting,2016,Algeria,0,0,0,0,2,45,255,0
Weightlifting,2016,Poland,0,0,0,0,3,45,255,0
Weightlifting,2016,Italy,0,0,0,0,2,45,255,0
Weightlifting,2016,Spain,0,0,1,1,4,45,255,0
Weightlifting,2016,Nauru,0,0,0,0,1,45,255,0
Weightlifting,2016,Thailand,2,1,1,4,9,45,255,0
Weightlifting,2016,Puerto Rico,0,0,0,0,1,45,255,0
Weightlifting,2016,Colombia,1,0,1,2,9,45,255,0
Weightlifting,2016,Albania,0,0,0,0,2,45,255,0
Weightlifting,2016,Moldova,0,0,0,0,3,45,255,0
Weightlifting,2016,China,5,2,0,7,10,45,255,0
Weightlifting,2016,Chinese Taipei,1,0,1,2,6,45,255,0
Weightlifting,2016,Georgia,1,0,1,2,4,45,255,0
Weightlifting,2016,North Korea,1,3,0,4,7,45,255,0
Weightlifting,2016,Kazakhstan,1,1,4,6,8,45,255,0
Weightlifting,2016,Ukraine,0,0,0,0,8,45,255,0
Weightlifting,2016,Philippines,0,1,0,1,2,45,255,0
Weightlifting,2016,Seychelles,0,0,0,0,1,45,255,0
Weightlifting,2016,Dominican Republic,0,0,0,0,3,45,255,0
Weightlifting,2016,Peru,0,0,0,0,2,45,255,0
Weightlifting,2016,Ecuador,0,0,0,0,3,45,255,0
Weightlifting,2016,Lithuania,0,0,1,1,1,45,255,0
Weightlifting,2016,Mexico,0,0,0,0,4,45,255,0
Weightlifting,2016,Uzbekistan,1,0,0,1,5,45,255,0
Weightlifting,2016,Morocco,0,0,0,0,2,45,255,0
Weightlifting,2016,Venezuela,0,0,0,0,4,45,255,0
Weightlifting,2016,Brazil,0,0,0,0,5,45,255,1
Weightlifting,2016,Cameroon,0,0,0,0,2,45,255,0
Weightlifting,2016,Belgium,0,0,0,0,1,45,255,0
Weightlifting,2016,South Korea,0,0,1,1,7,45,255,0
Weightlifting,2016,Cuba,0,0,0,0,2,45,255,0
Weightlifting,2016,Vietnam,0,0,0,0,4,45,255,0
Weightlifting,2016,Greece,0,0,0,0,1,45,255,0
Weightlifting,2016,Qatar,0,0,0,0,1,45,255,0
Weightlifting,2016,Samoa,0,0,0,0,2,45,255,0
Weightlifting,2016,Haiti,0,0,0,0,1,45,255,0
Weightlifting,2016,American Samoa,0,0,0,0,1,45,255,0
Weightlifting,2016,Turkmenistan,0,0,0,0,2,45,255,0
Weightlifting,2016,Kiribati,0,0,0,0,1,45,255,0
Weightlifting,2016,Latvia,0,0,0,0,2,45,255,0
Weightlifting,2016,Slovakia,0,0,0,0,1,45,255,0
Weightlifting,2016,Sri Lanka,0,0,0,0,1,45,255,0
Weightlifting,2016,Germany,0,0,0,0,5,45,255,0
Weightlifting,2016,New Zealand,0,0,0,0,2,45,255,0
Weightlifting,2016,Austria,0,0,0,0,1,45,255,0
Weightlifting,2016,Nicaragua,0,0,0,0,1,45,255,0
Weightlifting,2016,Malta,0,0,0,0,1,45,255,0
Weightlifting,2016,India,0,0,0,0,2,45,255,0
Weightlifting,2016,Malaysia,0,0,0,0,1,45,255,0
Weightlifting,2016,Mongolia,0,0,0,0,2,45,255,0
Weightlifting,2016,Croatia,0,0,0,0,1,45,255,0
Weightlifting,2016,Hungary,0,0,0,0,1,45,255,0
Weightlifting,2016,Israel,0,0,0,0,1,45,255,0
Weightlifting,2016,Czech Republic,0,0,0,0,1,45,255,0
Weightlifting,2016,Argentina,0,0,0,0,1,45,255,0
Weightlifting,2016,Honduras,0,0,0,0,1,45,255,0
Weightlifting,2016,Cook Islands,0,0,0,0,1,45,255,0
Weightlifting,2016,Guatemala,0,0,0,0,1,45,255,0
Weightlifting,2016,Mauritius,0,0,0,0,1,45,255,0
Weightlifting,2016,Madagascar,0,0,0,0,1,45,255,0
Weightlifting,2016,Australia,0,0,0,0,2,45,255,0
Weightlifting,2016,Uruguay,0,0,0,0,1,45,255,0
Weightlifting,2016,Sweden,0,0,0,0,1,45,255,0
Weightlifting,2016,El Salvador,0,0,0,0,1,45,255,0
Weightlifting,2016,Marshall Islands,0,0,0,0,1,45,255,0
Weightlifting,2016,Estonia,0,0,0,0,1,45,255,0
Weightlifting,2016,Great Britain,0,0,0,0,2,45,255,0
Weightlifting,2016,Finland,0,0,0,0,2,45,255,0
Weightlifting,2016,Fiji,0,0,0,0,2,45,255,0
Weightlifting,2016,Nigeria,0,0,0,0,1,45,255,0
Weightlifting,2016,Solomon Islands,0,0,0,0,1,45,255,0
Weightlifting,2012,Egypt,0,0,0,0,8,45,252,0
