Team,Year,Sport,gold_medals,silver_medals,bronze_medals
Japan,1984,Modern Pentathlon,0,0,0
Japan,1984,Cycling,0,0,1
Japan,1984,Handball,0,0,0
Japan,1984,Volleyball,0,0,1
Japan,1988,Athletics,0,0,0
Japan,1988,Boxing,0,0,0
Japan,1988,Sailing,0,0,0
Japan,1988,Rowing,0,0,0
Japan,1988,Modern Pentathlon,0,0,0
Japan,1988,Cycling,0,0,0
Japan,1988,Handball,0,0,0
Japan,1988,Tennis,0,0,0
Japan,1988,Volleyball,0,0,0
Japan,1992,Athletics,0,2,0
Japan,1992,Boxing,0,0,0
Japan,1992,Sailing,0,0,0
Japan,1992,Rowing,0,0,0
Japan,1992,Modern Pentathlon,0,0,0
Japan,1992,Cycling,0,0,0
Japan,1992,Tennis,0,0,0
Japan,1992,Volleyball,0,0,0
Japan,1996,Athletics,0,0,1
Japan,1996,Boxing,0,0,0
Japan,1996,Sailing,0,1,0
Japan,1996,Rowing,0,0,0
Japan,1996,Cycling,0,0,1
Japan,1996,Tennis,0,0,0
Japan,1996,Beach Volleyball,0,0,0
Japan,1996,Volleyball,0,0,0
Japan,2000,Athletics,1,0,0
Japan,2000,Triathlon,0,0,0
Japan,2000,Boxing,0,0,0
Japan,2000,Sailing,0,0,0
Japan,2000,Rowing,0,0,0
Japan,2000,Cycling,0,0,0
Japan,2000,Tennis,0,0,0
Japan,2000,Beach Volleyball,0,0,0
Japan,2004,Athletics,2,0,0
Japan,2004,Triathlon,0,0,0
Japan,2004,Boxing,0,0,0
Japan,2004,Sailing,0,0,1
Japan,2004,Rowing,0,0,0
Japan,2004,Cycling,0,1,0
Japan,2004,Hockey,0,0,0
Japan,2004,Tennis,0,0,0
Japan,2004,Beach Volleyball,0,0,0
Japan,2004,Volleyball,0,0,0
Japan,2008,Athletics,0,1,0
Japan,2008,Triathlon,0,0,0
Japan,2008,Boxing,0,0,0
Japan,2008,Sailing,0,0,0
Japan,2008,Rowing,0,0,0
Japan,2008,Modern Pentathlon,0,0,0
Japan,2008,Cycling,0,0,1
Japan,2008,Hockey,0,0,0
Japan,2008,Tennis,0,0,0
Japan,2008,Beach Volleyball,0,0,0
Japan,2008,Volleyball,0,0,0
Japan,2012,Athletics,0,0,1
Japan,2012,Triathlon,0,0,0
Japan,2012,Boxing,1,0,1
Japan,2012,Sailing,0,0,0
Japan,2012,Rowing,0,0,0
Japan,2012,Modern Pentathlon,0,0,0
Japan,2012,Cycling,0,0,0
Japan,2012,Hockey,0,0,0
Japan,2012,Tennis,0,0,0
Japan,2012,Beach Volleyball,0,0,0
Japan,2012,Volleyball,0,0,1
Japan,2016,Athletics,0,1,1
Japan,2016,Triathlon,0,0,0
Japan,2016,Boxing,0,0,0
Japan,2016,Sailing,0,0,0
Japan,2016,Rowing,0,0,0
Japan,2016,Modern Pentathlon,0,0,0
Japan,2016,Cycling,0,0,0
Japan,2016,Hockey,0,0,0
Japan,2016,Tennis,0,0,1
Japan,2016,Volleyball,0,0,0
Japan,2020,Athletics,0,1,1
Japan,2020,Triathlon,0,0,0
Japan,2020,Boxing,1,0,2
Japan,2020,Sailing,0,0,0
Japan,2020,Rowing,0,0,0
Japan,2020,Modern Pentathlon,0,0,0
Japan,2020,Cycling,0,1,0
Japan,2020,Hockey,0,0,0
Japan,2020,Handball,0,0,0
Japan,2020,Tennis,0,0,0
Japan,2020,Beach Volleyball,0,0,0
Japan,2020,Volleyball,0,0,0
Japan,2024,Athletics,1,0,0
Japan,2024,Triathlon,0,0,0
Japan,2024,Boxing,0,0,0
Japan,2024,Sailing,0,1,0
Japan,2024,Rowing,0,0,0
Japan,2024,Modern Pentathlon,0,1,0
Japan,2024,Cycling,0,0,0
Japan,2024,Hockey,0,0,0
Japan,2024,Handball,0,0,0
Japan,2024,Tennis,0,0,0
Japan,2024,Beach Volleyball,0,0,0
Japan,2024,Volleyball,0,0,0
Jeanette,1900,Sailing,0,0,0
Jeannette,1900,Sailing,0,0,0
Jest,1956,Sailing,1,0,0
Jet,1952,Sailing,0,0,0
Jill,1952,Sailing,0,0,0
Jo,1920,Sailing,1,0,0
Johan,1948,Sailing,0,0,0
John B,1960,Sailing,0,0,0
John B,1964,Sailing,0,0,0
Jordan,1984,Athletics,0,0,0
Jordan,1988,Boxing,0,0,0
Jordan,1992,Athletics,0,0,0
Jordan,1996,Athletics,0,0,0
Jordan,2000,Athletics,0,0,0
Jordan,2004,Athletics,0,0,0
Jordan,2008,Athletics,0,0,0
Jordan,2012,Athletics,0,0,0
Jordan,2012,Boxing,0,0,0
Jordan,2016,Athletics,0,0,0
Jordan,2016,Triathlon,0,0,0
Jordan,2016,Boxing,0,0,0
Jordan,2020,Athletics,0,0,0
Jordan,2020,Boxing,0,0,0
Jordan,2024,Athletics,0,0,0
Jordan,2024,Boxing,0,0,0
Joy,1932,Sailing,0,1,0
Joy,1948,Sailing,0,0,0
June Climene,1960,Sailing,0,0,0
Jupiter,1932,Sailing,1,0,0
K.S.S.S. 1912,1912,Sailing,0,0,0
KNS,1936,Sailing,0,0,0
Kalayaan,1964,Sailing,0,0,0
Kannibaltje,1956,Sailing,0,0,0
Kathleen,1956,Sailing,1,0,0
Kazakhstan,1996,Athletics,0,0,0
Kazakhstan,1996,Boxing,1,1,2
Kazakhstan,1996,Modern Pentathlon,1,0,0
Kazakhstan,1996,Cycling,0,0,0
Kazakhstan,2000,Athletics,1,0,0
Kazakhstan,2000,Triathlon,0,0,0
Kazakhstan,2000,Boxing,2,2,0
Kazakhstan,2000,Rowing,0,0,0
Kazakhstan,2000,Cycling,0,1,0
Kazakhstan,2004,Athletics,0,0,1
Kazakhstan,2004,Triathlon,0,0,0
Kazakhstan,2004,Boxing,1,1,1
Kazakhstan,2004,Modern Pentathlon,0,0,0
Kazakhstan,2004,Cycling,0,0,0
Kazakhstan,2008,Athletics,0,0,0
Kazakhstan,2008,Triathlon,0,0,0
Kazakhstan,2008,Boxing,1,0,1
Kazakhstan,2008,Rowing,0,0,0
Kazakhstan,2008,Modern Pentathlon,0,0,0
Kazakhstan,2008,Cycling,0,0,0
Kazakhstan,2008,Handball,0,0,0
Kazakhstan,2008,Volleyball,0,0,0
Kazakhstan,2012,Athletics,1,0,0
Kazakhstan,2012,Boxing,1,1,2
Kazakhstan,2012,Rowing,0,0,0
Kazakhstan,2012,Modern Pentathlon,0,0,0
Kazakhstan,2012,Cycling,1,0,0
Kazakhstan,2012,Tennis,0,0,0
Kazakhstan,2016,Athletics,0,0,1
Kazakhstan,2016,Boxing,1,2,2
Kazakhstan,2016,Rowing,0,0,0
Kazakhstan,2016,Modern Pentathlon,0,0,0
Kazakhstan,2016,Cycling,0,0,0
Kazakhstan,2016,Tennis,0,0,0
Kazakhstan,2020,Athletics,0,0,0
Kazakhstan,2020,Boxing,0,0,2
Kazakhstan,2020,Rowing,0,0,0
Kazakhstan,2020,Modern Pentathlon,0,0,0
Kazakhstan,2020,Cycling,0,0,0
Kazakhstan,2020,Tennis,0,0,0
Kazakhstan,2024,Athletics,0,0,0
Kazakhstan,2024,Triathlon,0,0,0
Kazakhstan,2024,Boxing,0,1,1
Kazakhstan,2024,Rowing,0,0,0
Kazakhstan,2024,Modern Pentathlon,0,0,0
Kazakhstan,2024,Cycling,0,0,0
Kazakhstan,2024,Tennis,0,0,0
Kemphaan,1928,Sailing,0,0,0
Kenya,1956,Athletics,0,0,0
Kenya,1956,Hockey,0,0,0
Kenya,1960,Athletics,0,0,0
Kenya,1960,Sailing,0,0,0
Kenya,1960,Hockey,0,0,0
Kenya,1964,Athletics,0,0,1
Kenya,1964,Boxing,0,0,0
Kenya,1964,Sailing,0,0,0
Kenya,1964,Hockey,0,0,0
Kenya,1968,Athletics,3,4,1
Kenya,1968,Boxing,0,0,1
Kenya,1968,Hockey,0,0,0
Kenya,1972,Athletics,2,2,2
Kenya,1972,Boxing,0,1,2
Kenya,1972,Hockey,0,0,0
Kenya,1984,Athletics,1,0,1
Kenya,1984,Boxing,0,0,1
Kenya,1984,Hockey,0,0,0
Kenya,1988,Athletics,4,2,1
Kenya,1988,Boxing,1,0,1
Kenya,1988,Hockey,0,0,0
Kenya,1992,Athletics,2,4,2
Kenya,1992,Boxing,0,0,0
Kenya,1996,Athletics,1,4,3
Kenya,1996,Boxing,0,0,0
Kenya,2000,Athletics,2,3,2
Kenya,2000,Boxing,0,0,0
Kenya,2000,Cycling,0,0,0
Kenya,2000,Volleyball,0,0,0
Kenya,2004,Athletics,1,4,2
Kenya,2004,Rowing,0,0,0
Kenya,2004,Volleyball,0,0,0
Kenya,2008,Athletics,6,4,5
Kenya,2008,Boxing,0,0,0
Kenya,2008,Rowing,0,0,0
Kenya,2012,Athletics,2,4,5
Kenya,2012,Boxing,0,0,0
Kenya,2016,Athletics,6,6,1
Kenya,2016,Boxing,0,0,0
Kenya,2020,Athletics,4,4,2
Kenya,2020,Boxing,0,0,0
Kenya,2020,Beach Volleyball,0,0,0
Kenya,2020,Volleyball,0,0,0
Kenya,2024,Athletics,4,2,5
Kenya,2024,Volleyball,0,0,0
Kerstin,1912,Sailing,0,0,1
Kiel,1936,Sailing,0,0,0
Kingfisher,1956,Sailing,0,0,0
Kiribati,2004,Athletics,0,0,0
Kiribati,2008,Athletics,0,0,0
Kiribati,2012,Athletics,0,0,0
Kiribati,2016,Athletics,0,0,0
Kiribati,2020,Athletics,0,0,0
Kiribati,2024,Athletics,0,0,0
Kitty,1912,Sailing,1,0,0
Kln,1936,Sailing,0,0,0
Knigsberg,1936,Sailing,0,0,0
Kon,1956,Sailing,0,0,0
Konstanz,1936,Sailing,0,0,0
Korea,2024,Athletics,0,0,0
Korea,2024,Boxing,0,0,1
Korea,2024,Sailing,0,0,0
Korea,2024,Modern Pentathlon,0,0,1
Korea,2024,Cycling,0,0,0
Korea,2024,Handball,0,0,0
Korshun,1952,Sailing,0,0,0
Kosovo,2016,Athletics,0,0,0
Kosovo,2016,Cycling,0,0,0
Kosovo,2020,Athletics,0,0,0
Kosovo,2020,Boxing,0,0,0
Kosovo,2024,Athletics,0,0,0
Kosovo,2024,Boxing,0,0,0
Kristiania Roklub,1912,Rowing,0,0,1
Kuling,1964,Sailing,0,0,0
Kullan,1920,Sailing,1,0,0
Kurush II,1948,Sailing,0,1,0
Kurush IV,1952,Sailing,0,0,0
Kurush IV,1956,Sailing,0,0,0
Kuwait,1968,Athletics,0,0,0
Kuwait,1972,Athletics,0,0,0
Kuwait,1976,Athletics,0,0,0
Kuwait,1980,Athletics,0,0,0
Kuwait,1980,Handball,0,0,0
Kuwait,1984,Athletics,0,0,0
Kuwait,1988,Athletics,0,0,0
Kuwait,1988,Boxing,0,0,0
Kuwait,1988,Rowing,0,0,0
Kuwait,1992,Athletics,0,0,0
Kuwait,1996,Athletics,0,0,0
Kuwait,1996,Handball,0,0,0
Kuwait,2000,Athletics,0,0,0
Kuwait,2004,Athletics,0,0,0
Kuwait,2008,Athletics,0,0,0
Kuwait,2012,Athletics,0,0,0
Kuwait,2020,Athletics,0,0,0
Kuwait,2020,Rowing,0,0,0
Kuwait,2024,Athletics,0,0,0
Kuwait,2024,Sailing,0,0,0
Kuwait,2024,Rowing,0,0,0
Kyrgyzstan,1996,Athletics,0,0,0
Kyrgyzstan,1996,Boxing,0,0,0
Kyrgyzstan,1996,Modern Pentathlon,0,0,0
Kyrgyzstan,1996,Cycling,0,0,0
Kyrgyzstan,2000,Athletics,0,0,0
Kyrgyzstan,2000,Boxing,0,0,0
Kyrgyzstan,2000,Cycling,0,0,0
Kyrgyzstan,2004,Athletics,0,0,0
Kyrgyzstan,2004,Boxing,0,0,0
Kyrgyzstan,2004,Modern Pentathlon,0,0,0
Kyrgyzstan,2004,Cycling,0,0,0
Kyrgyzstan,2008,Athletics,0,0,0
Kyrgyzstan,2008,Boxing,0,0,0
Kyrgyzstan,2012,Athletics,0,0,0
Kyrgyzstan,2012,Sailing,0,0,0
Kyrgyzstan,2016,Athletics,0,0,0
Kyrgyzstan,2016,Boxing,0,0,0
Kyrgyzstan,2020,Athletics,0,0,0
Kyrgyzstan,2024,Athletics,0,0,0
Kyrgyzstan,2024,Boxing,0,1,0
L'Aile VI,1928,Sailing,1,0,0
LaBandera,1948,Sailing,0,0,0
Lady C,1964,Sailing,0,1,0
Lalage,1936,Sailing,1,0,0
Lalage,1948,Sailing,0,0,0
Lao PDR,2024,Athletics,0,0,0
Laos,1980,Athletics,0,0,0
Laos,1980,Boxing,0,0,0
Laos,1988,Athletics,0,0,0
Laos,1988,Boxing,0,0,0
Laos,1992,Athletics,0,0,0
Laos,1992,Boxing,0,0,0
Laos,1996,Athletics,0,0,0
Laos,2000,Athletics,0,0,0
Laos,2004,Athletics,0,0,0
Laos,2008,Athletics,0,0,0
Laos,2012,Athletics,0,0,0
Laos,2016,Athletics,0,0,0
Laos,2016,Cycling,0,0,0
Laos,2020,Athletics,0,0,0
Lasha,1960,Sailing,0,0,0
Latvia,1924,Athletics,0,0,0
Latvia,1924,Boxing,0,0,0
Latvia,1924,Cycling,0,0,0
Latvia,1928,Athletics,0,0,0
Latvia,1928,Sailing,0,0,0
Latvia,1928,Cycling,0,0,0
Latvia,1932,Athletics,0,1,0
Latvia,1936,Athletics,0,0,1
Latvia,1936,Cycling,0,0,0
Latvia,1992,Athletics,0,0,0
Latvia,1992,Boxing,0,0,0
Latvia,1992,Sailing,0,0,0
Latvia,1992,Rowing,0,0,0
Latvia,1992,Modern Pentathlon,0,0,0
Latvia,1992,Cycling,0,0,1
Latvia,1992,Tennis,0,0,0
Latvia,1996,Athletics,0,0,0
Latvia,1996,Boxing,0,0,0
Latvia,1996,Sailing,0,0,0
Latvia,1996,Rowing,0,0,0
Latvia,1996,Modern Pentathlon,0,0,0
Latvia,1996,Cycling,0,0,0
Latvia,2000,Athletics,0,1,0
Latvia,2000,Sailing,0,0,0
Latvia,2000,Rowing,0,0,0
Latvia,2000,Modern Pentathlon,0,0,0
Latvia,2000,Cycling,0,0,0
Latvia,2004,Athletics,0,1,0
Latvia,2004,Sailing,0,0,0
Latvia,2004,Modern Pentathlon,0,1,0
Latvia,2004,Cycling,0,0,0
Latvia,2008,Athletics,0,1,0
Latvia,2008,Modern Pentathlon,0,0,0
Latvia,2008,Cycling,1,0,0
Latvia,2008,Tennis,0,0,0
Latvia,2008,Beach Volleyball,0,0,0
Latvia,2012,Athletics,0,0,0
Latvia,2012,Modern Pentathlon,0,0,0
Latvia,2012,Cycling,1,0,0
Latvia,2012,Beach Volleyball,0,0,1
Latvia,2016,Athletics,0,0,0
Latvia,2016,Sailing,0,0,0
Latvia,2016,Modern Pentathlon,0,0,0
Latvia,2016,Cycling,0,0,0
Latvia,2016,Tennis,0,0,0
Latvia,2016,Beach Volleyball,0,0,0
Latvia,2020,Athletics,0,0,0
Latvia,2020,Modern Pentathlon,0,0,0
Latvia,2020,Cycling,0,0,0
Latvia,2020,Tennis,0,0,0
Latvia,2020,Beach Volleyball,0,0,0
Latvia,2024,Athletics,0,0,0
Latvia,2024,Modern Pentathlon,0,0,0
Latvia,2024,Cycling,0,0,0
Latvia,2024,Tennis,0,0,0
Latvia,2024,Beach Volleyball,0,0,0
Laurea,1900,Sailing,0,0,1
Lbeck,1936,Sailing,0,0,0
Leander Club,1908,Rowing,1,1,0
Leander Club,1912,Rowing,1,0,0
Leander Club #1,1908,Rowing,1,0,0
Leander Club #2,1908,Rowing,0,1,0
Lebanon,1948,Boxing,0,0,0
Lebanon,1952,Boxing,0,0,0
Lebanon,1960,Athletics,0,0,0
Lebanon,1960,Sailing,0,0,0
Lebanon,1968,Cycling,0,0,0
Lebanon,1972,Athletics,0,0,0
Lebanon,1972,Boxing,0,0,0
Lebanon,1972,Cycling,0,0,0
Lebanon,1976,Athletics,0,0,0
Lebanon,1980,Athletics,0,0,0
Lebanon,1980,Boxing,0,0,0
Lebanon,1980,Cycling,0,0,0
Lebanon,1984,Athletics,0,0,0
Lebanon,1984,Boxing,0,0,0
Lebanon,1984,Cycling,0,0,0
Lebanon,1988,Athletics,0,0,0
Lebanon,1988,Boxing,0,0,0
Lebanon,1988,Cycling,0,0,0
Lebanon,1992,Athletics,0,0,0
Lebanon,1992,Rowing,0,0,0
Lebanon,1992,Cycling,0,0,0
Lebanon,2000,Athletics,0,0,0
Lebanon,2004,Athletics,0,0,0
Lebanon,2008,Athletics,0,0,0
Lebanon,2012,Athletics,0,0,0
Lebanon,2016,Athletics,0,0,0
Lebanon,2020,Athletics,0,0,0
Lebanon,2024,Tennis,0,0,0
Legionario,1948,Sailing,0,0,0
Leipzig,1936,Sailing,0,0,0
Lerina,1900,Sailing,1,1,0
Lesotho,1972,Athletics,0,0,0
Lesotho,1980,Athletics,0,0,0
Lesotho,1984,Athletics,0,0,0
Lesotho,1984,Boxing,0,0,0
Lesotho,1988,Athletics,0,0,0
Lesotho,1988,Boxing,0,0,0
Lesotho,1992,Athletics,0,0,0
Lesotho,1996,Athletics,0,0,0
Lesotho,2000,Athletics,0,0,0
Lesotho,2000,Boxing,0,0,0
Lesotho,2004,Athletics,0,0,0
Lesotho,2008,Athletics,0,0,0
Lesotho,2008,Boxing,0,0,0
Lesotho,2012,Athletics,0,0,0
Lesotho,2016,Athletics,0,0,0
Lesotho,2016,Boxing,0,0,0
Lesotho,2016,Cycling,0,0,0
Lesotho,2020,Athletics,0,0,0
Lesotho,2024,Athletics,0,0,0
Lett,1960,Sailing,0,0,0
Liberia,1956,Athletics,0,0,0
Liberia,1960,Athletics,0,0,0
Liberia,1964,Athletics,0,0,0
Liberia,1972,Athletics,0,0,0
Liberia,1984,Athletics,0,0,0
Liberia,1988,Athletics,0,0,0
Liberia,1988,Boxing,0,0,0
Liberia,1996,Athletics,0,0,0
Liberia,2000,Athletics,0,0,0
Liberia,2004,Athletics,0,0,0
Liberia,2008,Athletics,0,0,0
Liberia,2012,Athletics,0,0,0
Liberia,2016,Athletics,0,0,0
Liberia,2020,Athletics,0,0,0
Liberia,2024,Athletics,0,0,0
Libya,1968,Athletics,0,0,0
Libya,1980,Athletics,0,0,0
Libya,1980,Cycling,0,0,0
Libya,1980,Volleyball,0,0,0
Libya,1988,Athletics,0,0,0
Libya,1988,Cycling,0,0,0
Libya,1992,Athletics,0,0,0
Libya,1996,Athletics,0,0,0
Libya,1996,Cycling,0,0,0
Libya,2000,Athletics,0,0,0
Libya,2004,Athletics,0,0,0
Libya,2008,Athletics,0,0,0
Libya,2008,Cycling,0,0,0
Libya,2012,Athletics,0,0,0
Libya,2016,Athletics,0,0,0
Libya,2016,Rowing,0,0,0
Libya,2020,Athletics,0,0,0
Libya,2020,Rowing,0,0,0
Libya,2024,Athletics,0,0,0
Libya,2024,Rowing,0,0,0
Liechtenstein,1936,Athletics,0,0,0
Liechtenstein,1936,Cycling,0,0,0
Liechtenstein,1948,Athletics,0,0,0
Liechtenstein,1952,Cycling,0,0,0
Liechtenstein,1960,Athletics,0,0,0
Liechtenstein,1960,Cycling,0,0,0
Liechtenstein,1964,Athletics,0,0,0
Liechtenstein,1968,Athletics,0,0,0
Liechtenstein,1972,Cycling,0,0,0
Liechtenstein,1976,Athletics,0,0,0
Liechtenstein,1984,Athletics,0,0,0
Liechtenstein,1988,Athletics,0,0,0
Liechtenstein,1988,Cycling,0,0,0
Liechtenstein,1992,Athletics,0,0,0
Liechtenstein,1992,Cycling,0,0,0
Liechtenstein,1996,Athletics,0,0,0
Liechtenstein,2008,Athletics,0,0,0
Liechtenstein,2012,Athletics,0,0,0
Liechtenstein,2012,Tennis,0,0,0
Liechtenstein,2016,Tennis,0,0,0
Liechtenstein,2024,Cycling,0,0,0
Linglom,1964,Sailing,0,0,0
Lithuania,1924,Cycling,0,0,0
Lithuania,1928,Athletics,0,0,0
Lithuania,1928,Boxing,0,0,0
Lithuania,1928,Cycling,0,0,0
Lithuania,1992,Athletics,1,0,0
Lithuania,1992,Boxing,0,0,0
Lithuania,1992,Sailing,0,0,0
Lithuania,1992,Rowing,0,0,0
Lithuania,1992,Modern Pentathlon,0,0,0
Lithuania,1992,Cycling,0,0,0
Lithuania,1996,Athletics,0,0,0
Lithuania,1996,Boxing,0,0,0
Lithuania,1996,Rowing,0,0,0
Lithuania,1996,Modern Pentathlon,0,0,0
Lithuania,1996,Cycling,0,0,0
Lithuania,2000,Athletics,1,0,0
Lithuania,2000,Boxing,0,0,0
Lithuania,2000,Sailing,0,0,0
Lithuania,2000,Rowing,0,0,1
Lithuania,2000,Modern Pentathlon,0,0,0
Lithuania,2000,Cycling,0,0,1
Lithuania,2004,Athletics,1,1,0
Lithuania,2004,Boxing,0,0,0
Lithuania,2004,Sailing,0,0,0
Lithuania,2004,Rowing,0,0,0
Lithuania,2004,Modern Pentathlon,0,1,0
Lithuania,2004,Cycling,0,0,0
Lithuania,2008,Athletics,0,0,1
Lithuania,2008,Boxing,0,0,0
Lithuania,2008,Sailing,0,1,0
Lithuania,2008,Rowing,0,0,0
Lithuania,2008,Modern Pentathlon,0,1,1
Lithuania,2008,Cycling,0,0,0
Lithuania,2012,Athletics,0,0,0
Lithuania,2012,Boxing,0,0,1
Lithuania,2012,Sailing,0,0,0
Lithuania,2012,Rowing,0,0,0
Lithuania,2012,Modern Pentathlon,1,0,0
Lithuania,2012,Cycling,0,0,0
Lithuania,2016,Athletics,0,0,0
Lithuania,2016,Boxing,0,0,0
Lithuania,2016,Sailing,0,0,0
Lithuania,2016,Rowing,0,1,1
Lithuania,2016,Modern Pentathlon,0,0,0
Lithuania,2016,Cycling,0,0,0
Lithuania,2016,Tennis,0,0,0
Lithuania,2020,Athletics,0,0,0
Lithuania,2020,Sailing,0,0,0
Lithuania,2020,Rowing,0,0,0
Lithuania,2020,Modern Pentathlon,0,1,0
Lithuania,2020,Cycling,0,0,0
Lithuania,2024,Athletics,0,1,0
Lithuania,2024,Sailing,0,0,0
Lithuania,2024,Rowing,0,0,1
Lithuania,2024,Modern Pentathlon,0,0,0
Lithuania,2024,Cycling,0,0,0
Lithuania,2024,Beach Volleyball,0,0,0
Llanoria,1948,Sailing,1,0,0
Llanoria,1952,Sailing,1,0,0
Lotta IV,1948,Sailing,0,0,0
Lotta IV,1952,Sailing,0,0,0
Lucky,1964,Sailing,0,0,0
Lucky Girl,1912,Sailing,0,0,1
Lucky Star,1948,Sailing,0,0,0
Lucky Star,1952,Sailing,0,0,0
Ludwigshafener Ruder Verein,1900,Rowing,0,0,1
Ludwigshafener Ruderverein,1912,Rowing,1,0,0
Lully II,1936,Sailing,0,1,0
Luxembourg,1900,Athletics,1,0,0
Luxembourg,1912,Athletics,0,0,0
Luxembourg,1920,Athletics,0,0,0
Luxembourg,1920,Cycling,0,0,0
Luxembourg,1924,Athletics,0,0,0
Luxembourg,1924,Boxing,0,0,0
Luxembourg,1924,Cycling,0,0,0
Luxembourg,1924,Tennis,0,0,0
Luxembourg,1928,Athletics,0,0,0
Luxembourg,1928,Boxing,0,0,0
Luxembourg,1928,Cycling,0,0,0
Luxembourg,1936,Athletics,0,0,0
Luxembourg,1936,Boxing,0,0,0
Luxembourg,1936,Cycling,0,0,0
Luxembourg,1948,Athletics,0,0,0
Luxembourg,1948,Boxing,0,0,0
Luxembourg,1948,Cycling,0,0,0
Luxembourg,1952,Athletics,1,0,0
Luxembourg,1952,Boxing,0,0,0
Luxembourg,1952,Cycling,0,0,0
Luxembourg,1956,Athletics,0,0,0
Luxembourg,1956,Cycling,0,0,0
Luxembourg,1960,Athletics,0,0,0
Luxembourg,1960,Boxing,0,0,0
Luxembourg,1960,Cycling,0,0,0
Luxembourg,1964,Athletics,0,0,0
Luxembourg,1964,Cycling,0,0,0
Luxembourg,1968,Athletics,0,0,0
Luxembourg,1968,Cycling,0,0,0
Luxembourg,1972,Athletics,0,0,0
Luxembourg,1972,Cycling,0,0,0
Luxembourg,1976,Athletics,0,0,0
Luxembourg,1976,Cycling,0,0,0
Luxembourg,1980,Athletics,0,0,0
Luxembourg,1984,Athletics,0,0,0
Luxembourg,1988,Athletics,0,0,0
Luxembourg,1996,Athletics,0,0,0
Luxembourg,1996,Tennis,0,0,0
Luxembourg,2000,Triathlon,0,0,0
Luxembourg,2000,Tennis,0,0,0
Luxembourg,2004,Athletics,0,0,0
Luxembourg,2004,Triathlon,0,0,0
Luxembourg,2004,Cycling,0,0,0
Luxembourg,2004,Tennis,0,0,0
Luxembourg,2008,Triathlon,0,0,0
Luxembourg,2008,Sailing,0,0,0
Luxembourg,2008,Cycling,0,0,0
Luxembourg,2012,Cycling,0,0,0
Luxembourg,2012,Tennis,0,0,0
Luxembourg,2016,Athletics,0,0,0
Luxembourg,2016,Cycling,0,0,0
Luxembourg,2016,Tennis,0,0,0
Luxembourg,2020,Athletics,0,0,0
Luxembourg,2020,Triathlon,0,0,0
Luxembourg,2020,Cycling,0,0,0
Luxembourg,2024,Athletics,0,0,0
Luxembourg,2024,Triathlon,0,0,0
Luxembourg,2024,Cycling,0,0,0
Lyn,1920,Sailing,0,1,0
Lynn,1936,Sailing,0,0,0
Ma'Lindo,1960,Sailing,0,1,0
Mac Miche,1912,Sailing,1,0,0
Macedonia,2000,Athletics,0,0,0
Macedonia,2004,Athletics,0,0,0
Macedonia,2008,Athletics,0,0,0
Macedonia,2012,Athletics,0,0,0
Macedonia,2016,Athletics,0,0,0
Macky VI,1960,Sailing,0,0,1
Mad Dog,1960,Sailing,0,0,0
Madagascar,1964,Athletics,0,0,0
Madagascar,1968,Athletics,0,0,0
Madagascar,1968,Cycling,0,0,0
Madagascar,1972,Athletics,0,0,0
Madagascar,1980,Athletics,0,0,0
Madagascar,1980,Boxing,0,0,0
Madagascar,1984,Athletics,0,0,0
Madagascar,1984,Boxing,0,0,0
Madagascar,1992,Athletics,0,0,0
Madagascar,1992,Boxing,0,0,0
Madagascar,1992,Tennis,0,0,0
Madagascar,1996,Athletics,0,0,0
Madagascar,1996,Boxing,0,0,0
Madagascar,1996,Tennis,0,0,0
Madagascar,2000,Athletics,0,0,0
Madagascar,2000,Boxing,0,0,0
Madagascar,2004,Athletics,0,0,0
Madagascar,2004,Boxing,0,0,0
Madagascar,2004,Tennis,0,0,0
Madagascar,2008,Athletics,0,0,0
Madagascar,2008,Boxing,0,0,0
Madagascar,2012,Athletics,0,0,0
Madagascar,2016,Athletics,0,0,0
Madagascar,2020,Athletics,0,0,0
Madagascar,2024,Athletics,0,0,0
Magda IX,1912,Sailing,1,0,0
Magdalen College Boat Club,1908,Rowing,1,0,0
Maid of Lebanon,1960,Sailing,0,0,0
Mainz,1936,Sailing,0,0,0
Malawi,1972,Athletics,0,0,0
Malawi,1972,Boxing,0,0,0
Malawi,1972,Cycling,0,0,0
Malawi,1984,Athletics,0,0,0
Malawi,1984,Boxing,0,0,0
Malawi,1984,Cycling,0,0,0
Malawi,1988,Athletics,0,0,0
Malawi,1988,Boxing,0,0,0
Malawi,1988,Cycling,0,0,0
Malawi,1992,Athletics,0,0,0
Malawi,1996,Athletics,0,0,0
Malawi,2000,Athletics,0,0,0
Malawi,2004,Athletics,0,0,0
Malawi,2008,Athletics,0,0,0
Malawi,2012,Athletics,0,0,0
Malawi,2016,Athletics,0,0,0
Malawi,2020,Athletics,0,0,0
Malawi,2024,Athletics,0,0,0
Malaya,1956,Athletics,0,0,0
Malaya,1956,Hockey,0,0,0
Malaya,1960,Athletics,0,0,0
Malaysia,1964,Athletics,0,0,0
Malaysia,1964,Boxing,0,0,0
Malaysia,1964,Cycling,0,0,0
Malaysia,1964,Hockey,0,0,0
Malaysia,1968,Athletics,0,0,0
Malaysia,1968,Cycling,0,0,0
Malaysia,1968,Hockey,0,0,0
Malaysia,1972,Athletics,0,0,0
Malaysia,1972,Cycling,0,0,0
Malaysia,1972,Hockey,0,0,0
