Sport,Year,Team,gold_medals,silver_medals,bronze_medals,total_medals,participants,sport_total_medals,sport_total_participants,isHost
Diving,2024,United States,0,1,0,1,11,24,172,0
Diving,2024,Spain,0,0,0,0,4,24,172,0
Diving,2024,Brazil,0,0,0,0,1,24,172,0
Diving,2024,Canada,0,0,1,1,5,24,172,0
Diving,2024,South Africa,0,0,0,0,1,24,172,0
Diving,2024,Netherlands,0,0,0,0,1,24,172,0
Diving,2024,DPR Korea,0,1,1,2,3,24,172,0
Table Tennis,2000,Egypt,0,0,0,0,5,12,268,0
Table Tennis,2000,Croatia,0,0,0,0,4,12,268,0
Table Tennis,2000,Nigeria,0,0,0,0,9,12,268,0
Table Tennis,2000,Qatar,0,0,0,0,1,12,268,0
Table Tennis,2000,Jordan,0,0,0,0,1,12,268,0
Table Tennis,2000,Cuba,0,0,0,0,5,12,268,0
Table Tennis,2000,India,0,0,0,0,3,12,268,0
Table Tennis,2000,Romania,0,0,0,0,3,12,268,0
Table Tennis,2000,United States,0,0,0,0,13,12,268,0
Table Tennis,2000,Hungary,0,0,0,0,3,12,268,0
Table Tennis,2000,Poland,0,0,0,0,2,12,268,0
Table Tennis,2000,France,0,0,1,1,8,12,268,0
Table Tennis,2000,Germany,0,0,0,0,10,12,268,0
Table Tennis,2000,Chinese Taipei,0,0,1,1,9,12,268,0
Table Tennis,2000,Hong Kong,0,0,0,0,4,12,268,0
Table Tennis,2000,Australia,0,0,0,0,14,12,268,1
Table Tennis,2000,Brazil,0,0,0,0,3,12,268,0
Table Tennis,2000,Austria,0,0,0,0,5,12,268,0
Table Tennis,2000,Iran,0,0,0,0,1,12,268,0
Table Tennis,2000,Japan,0,0,0,0,14,12,268,0
Table Tennis,2000,Chile,0,0,0,0,5,12,268,0
Table Tennis,2000,Lithuania,0,0,0,0,2,12,268,0
Table Tennis,2000,Canada,0,0,0,0,8,12,268,0
Table Tennis,2000,Serbia and Montenegro,0,0,0,0,2,12,268,0
Table Tennis,2000,Sweden,0,1,0,1,9,12,268,0
Table Tennis,2000,Tunisia,0,0,0,0,1,12,268,0
Table Tennis,2000,Indonesia,0,0,0,0,2,12,268,0
Table Tennis,2000,Netherlands,0,0,0,0,2,12,268,0
Table Tennis,2000,New Zealand,0,0,0,0,3,12,268,0
Table Tennis,2000,Singapore,0,0,0,0,2,12,268,0
Table Tennis,2000,Algeria,0,0,0,0,2,12,268,0
Table Tennis,2000,South Korea,0,0,1,1,14,12,268,0
Table Tennis,2000,Thailand,0,0,0,0,1,12,268,0
Table Tennis,2000,China,4,3,1,8,14,12,268,0
Table Tennis,2000,Czech Republic,0,0,0,0,2,12,268,0
Table Tennis,2000,Belarus,0,0,0,0,5,12,268,0
Table Tennis,2000,Ukraine,0,0,0,0,1,12,268,0
Table Tennis,2000,Greece,0,0,0,0,2,12,268,0
Table Tennis,2000,Russia,0,0,0,0,3,12,268,0
Table Tennis,2000,Argentina,0,0,0,0,2,12,268,0
Table Tennis,2000,Denmark,0,0,0,0,2,12,268,0
Table Tennis,2000,Uganda,0,0,0,0,1,12,268,0
Table Tennis,2000,Luxembourg,0,0,0,0,2,12,268,0
Table Tennis,2000,Venezuela,0,0,0,0,2,12,268,0
Table Tennis,2000,Mauritius,0,0,0,0,1,12,268,0
Table Tennis,2000,Belgium,0,0,0,0,2,12,268,0
Table Tennis,2000,Turkmenistan,0,0,0,0,1,12,268,0
Table Tennis,2000,Great Britain,0,0,0,0,1,12,268,0
Table Tennis,2008,Egypt,0,0,0,0,5,12,250,0
Table Tennis,2008,India,0,0,0,0,2,12,250,0
Table Tennis,2008,Paraguay,0,0,0,0,1,12,250,0
Table Tennis,2008,Kuwait,0,0,0,0,1,12,250,0
Table Tennis,2008,Portugal,0,0,0,0,3,12,250,0
Table Tennis,2008,Croatia,0,0,0,0,6,12,250,0
Table Tennis,2008,Germany,0,1,0,1,6,12,250,0
Table Tennis,2008,Poland,0,0,0,0,4,12,250,0
Table Tennis,2008,Italy,0,0,0,0,3,12,250,0
Table Tennis,2008,Singapore,0,1,0,1,6,12,250,0
Table Tennis,2008,Spain,0,0,0,0,5,12,250,0
Table Tennis,2008,Chinese Taipei,0,0,0,0,5,12,250,0
Table Tennis,2008,Austria,0,0,0,0,6,12,250,0
Table Tennis,2008,Hong Kong,0,0,0,0,6,12,250,0
Table Tennis,2008,France,0,0,0,0,4,12,250,0
Table Tennis,2008,Romania,0,0,0,0,4,12,250,0
Table Tennis,2008,South Korea,0,0,2,2,6,12,250,0
Table Tennis,2008,Australia,0,0,0,0,6,12,250,0
Table Tennis,2008,Vietnam,0,0,0,0,1,12,250,0
Table Tennis,2008,Cameroon,0,0,0,0,1,12,250,0
Table Tennis,2008,Japan,0,0,0,0,6,12,250,0
Table Tennis,2008,United States,0,0,0,0,4,12,250,0
Table Tennis,2008,Lithuania,0,0,0,0,1,12,250,0
Table Tennis,2008,Sweden,0,0,0,0,3,12,250,0
Table Tennis,2008,Greece,0,0,0,0,3,12,250,0
Table Tennis,2008,China,4,2,2,8,6,12,250,1
Table Tennis,2008,Czech Republic,0,0,0,0,2,12,250,0
Table Tennis,2008,Brazil,0,0,0,0,4,12,250,0
Table Tennis,2008,Turkey,0,0,0,0,2,12,250,0
Table Tennis,2008,Hungary,0,0,0,0,4,12,250,0
Table Tennis,2008,North Korea,0,0,0,0,5,12,250,0
Table Tennis,2008,Nigeria,0,0,0,0,6,12,250,0
Table Tennis,2008,Serbia,0,0,0,0,1,12,250,0
Table Tennis,2008,Algeria,0,0,0,0,1,12,250,0
Table Tennis,2008,Thailand,0,0,0,0,1,12,250,0
Table Tennis,2008,Belarus,0,0,0,0,4,12,250,0
Table Tennis,2008,Russia,0,0,0,0,5,12,250,0
Table Tennis,2008,Ukraine,0,0,0,0,3,12,250,0
Table Tennis,2008,Netherlands,0,0,0,0,3,12,250,0
Table Tennis,2008,Dominican Republic,0,0,0,0,4,12,250,0
Table Tennis,2008,Argentina,0,0,0,0,2,12,250,0
Table Tennis,2008,Canada,0,0,0,0,5,12,250,0
Table Tennis,2008,Denmark,0,0,0,0,1,12,250,0
Table Tennis,2008,Colombia,0,0,0,0,1,12,250,0
Table Tennis,2008,Luxembourg,0,0,0,0,1,12,250,0
Table Tennis,2008,Iran,0,0,0,0,1,12,250,0
Table Tennis,2008,Slovakia,0,0,0,0,1,12,250,0
Table Tennis,2008,Venezuela,0,0,0,0,1,12,250,0
Table Tennis,2008,Belgium,0,0,0,0,1,12,250,0
Table Tennis,2008,Congo (Brazzaville),0,0,0,0,2,12,250,0
Table Tennis,2008,Jordan,0,0,0,0,1,12,250,0
Table Tennis,2008,Kazakhstan,0,0,0,0,1,12,250,0
Table Tennis,2008,Mexico,0,0,0,0,1,12,250,0
Table Tennis,2008,Trinidad and Tobago,0,0,0,0,1,12,250,0
Table Tennis,2008,Slovenia,0,0,0,0,1,12,250,0
Table Tennis,2008,Vanuatu,0,0,0,0,1,12,250,0
Table Tennis,2016,Nigeria,0,0,0,0,5,12,236,0
Table Tennis,2016,India,0,0,0,0,4,12,236,0
Table Tennis,2016,Puerto Rico,0,0,0,0,2,12,236,0
Table Tennis,2016,Paraguay,0,0,0,0,1,12,236,0
Table Tennis,2016,Iran,0,0,0,0,3,12,236,0
Table Tennis,2016,Syria,0,0,0,0,1,12,236,0
Table Tennis,2016,Portugal,0,0,0,0,5,12,236,0
Table Tennis,2016,Venezuela,0,0,0,0,1,12,236,0
Table Tennis,2016,Egypt,0,0,0,0,5,12,236,0
Table Tennis,2016,Slovakia,0,0,0,0,3,12,236,0
Table Tennis,2016,Germany,0,1,1,2,6,12,236,0
Table Tennis,2016,Brazil,0,0,0,0,6,12,236,1
Table Tennis,2016,Cuba,0,0,0,0,2,12,236,0
Table Tennis,2016,Chinese Taipei,0,0,0,0,6,12,236,0
Table Tennis,2016,Singapore,0,0,0,0,5,12,236,0
Table Tennis,2016,Romania,0,0,0,0,5,12,236,0
Table Tennis,2016,China,4,2,0,6,6,12,236,0
Table Tennis,2016,Russia,0,0,0,0,3,12,236,0
Table Tennis,2016,Hong Kong,0,0,0,0,6,12,236,0
Table Tennis,2016,Great Britain,0,0,0,0,3,12,236,0
Table Tennis,2016,Spain,0,0,0,0,3,12,236,0
Table Tennis,2016,Poland,0,0,0,0,6,12,236,0
Table Tennis,2016,Netherlands,0,0,0,0,3,12,236,0
Table Tennis,2016,Sweden,0,0,0,0,5,12,236,0
Table Tennis,2016,Austria,0,0,0,0,6,12,236,0
Table Tennis,2016,United States,0,0,0,0,6,12,236,0
Table Tennis,2016,France,0,0,0,0,4,12,236,0
Table Tennis,2016,Japan,0,1,2,3,6,12,236,0
Table Tennis,2016,Croatia,0,0,0,0,1,12,236,0
Table Tennis,2016,Kazakhstan,0,0,0,0,1,12,236,0
Table Tennis,2016,Greece,0,0,0,0,1,12,236,0
Table Tennis,2016,Denmark,0,0,0,0,1,12,236,0
Table Tennis,2016,Congo (Brazzaville),0,0,0,0,3,12,236,0
Table Tennis,2016,Australia,0,0,0,0,6,12,236,0
Table Tennis,2016,Turkey,0,0,0,0,2,12,236,0
Table Tennis,2016,Czech Republic,0,0,0,0,4,12,236,0
Table Tennis,2016,South Korea,0,0,0,0,6,12,236,0
Table Tennis,2016,Serbia,0,0,0,0,1,12,236,0
Table Tennis,2016,Uzbekistan,0,0,0,0,1,12,236,0
Table Tennis,2016,North Korea,0,0,1,1,3,12,236,0
Table Tennis,2016,Thailand,0,0,0,0,3,12,236,0
Table Tennis,2016,Ukraine,0,0,0,0,2,12,236,0
Table Tennis,2016,Philippines,0,0,0,0,1,12,236,0
Table Tennis,2016,Qatar,0,0,0,0,1,12,236,0
Table Tennis,2016,Hungary,0,0,0,0,3,12,236,0
Table Tennis,2016,Mexico,0,0,0,0,2,12,236,0
Table Tennis,2016,Luxembourg,0,0,0,0,1,12,236,0
Table Tennis,2016,Finland,0,0,0,0,1,12,236,0
Table Tennis,2016,Belarus,0,0,0,0,3,12,236,0
Table Tennis,2016,Colombia,0,0,0,0,1,12,236,0
Table Tennis,2016,Lebanon,0,0,0,0,1,12,236,0
Table Tennis,2016,Tunisia,0,0,0,0,1,12,236,0
Table Tennis,2016,Vanuatu,0,0,0,0,1,12,236,0
Table Tennis,2016,Slovenia,0,0,0,0,1,12,236,0
Table Tennis,2016,Canada,0,0,0,0,2,12,236,0
Table Tennis,2016,Fiji,0,0,0,0,1,12,236,0
Table Tennis,2004,India,0,0,0,0,2,12,260,0
Table Tennis,2004,Iran,0,0,0,0,1,12,260,0
Table Tennis,2004,Nigeria,0,0,0,0,12,12,260,0
Table Tennis,2004,Saudi Arabia,0,0,0,0,1,12,260,0
Table Tennis,2004,Japan,0,0,0,0,10,12,260,0
Table Tennis,2004,Congo (Kinshasa),0,0,0,0,2,12,260,0
Table Tennis,2004,Romania,0,0,0,0,4,12,260,0
Table Tennis,2004,United States,0,0,0,0,10,12,260,0
Table Tennis,2004,Hungary,0,0,0,0,3,12,260,0
Table Tennis,2004,Tunisia,0,0,0,0,2,12,260,0
Table Tennis,2004,Poland,0,0,0,0,2,12,260,0
Table Tennis,2004,Germany,0,0,0,0,10,12,260,0
Table Tennis,2004,Croatia,0,0,0,0,3,12,260,0
Table Tennis,2004,Algeria,0,0,0,0,5,12,260,0
Table Tennis,2004,Australia,0,0,0,0,9,12,260,0
Table Tennis,2004,Canada,0,0,0,0,4,12,260,0
Table Tennis,2004,China,3,1,2,6,14,12,260,0
Table Tennis,2004,Austria,0,0,0,0,4,12,260,0
Table Tennis,2004,Hong Kong,0,1,0,1,14,12,260,0
Table Tennis,2004,Chinese Taipei,0,0,0,0,4,12,260,0
Table Tennis,2004,France,0,0,0,0,1,12,260,0
Table Tennis,2004,Brazil,0,0,0,0,5,12,260,0
Table Tennis,2004,Vietnam,0,0,0,0,1,12,260,0
Table Tennis,2004,Serbia and Montenegro,0,0,0,0,3,12,260,0
Table Tennis,2004,Peru,0,0,0,0,1,12,260,0
Table Tennis,2004,Russia,0,0,0,0,8,12,260,0
Table Tennis,2004,Greece,0,0,0,0,4,12,260,1
Table Tennis,2004,Argentina,0,0,0,0,3,12,260,0
Table Tennis,2004,Senegal,0,0,0,0,1,12,260,0
Table Tennis,2004,Spain,0,0,0,0,1,12,260,0
Table Tennis,2004,Netherlands,0,0,0,0,2,12,260,0
Table Tennis,2004,Uzbekistan,0,0,0,0,1,12,260,0
Table Tennis,2004,Singapore,0,0,0,0,7,12,260,0
Table Tennis,2004,South Korea,1,1,1,3,14,12,260,0
Table Tennis,2004,Sweden,0,0,0,0,3,12,260,0
Table Tennis,2004,North Korea,0,1,0,1,4,12,260,0
Table Tennis,2004,Thailand,0,0,0,0,1,12,260,0
Table Tennis,2004,Czech Republic,0,0,0,0,4,12,260,0
Table Tennis,2004,Belarus,0,0,0,0,5,12,260,0
Table Tennis,2004,Israel,0,0,0,0,1,12,260,0
Table Tennis,2004,New Zealand,0,0,0,0,2,12,260,0
Table Tennis,2004,Dominican Republic,0,0,0,0,2,12,260,0
Table Tennis,2004,Denmark,0,0,1,1,2,12,260,0
Table Tennis,2004,Honduras,0,0,0,0,1,12,260,0
Table Tennis,2004,Bosnia and Herzegovina,0,0,0,0,1,12,260,0
Table Tennis,2004,Italy,0,0,0,0,5,12,260,0
Table Tennis,2004,Chile,0,0,0,0,4,12,260,0
Table Tennis,2004,Venezuela,0,0,0,0,2,12,260,0
Table Tennis,2004,Belgium,0,0,0,0,1,12,260,0
Table Tennis,2004,Jordan,0,0,0,0,1,12,260,0
Table Tennis,1996,Ghana,0,0,0,0,2,12,251,0
Table Tennis,1996,Croatia,0,0,0,0,4,12,251,0
Table Tennis,1996,Kuwait,0,0,0,0,1,12,251,0
Table Tennis,1996,Qatar,0,0,0,0,1,12,251,0
Table Tennis,1996,Dominican Republic,0,0,0,0,1,12,251,0
Table Tennis,1996,Italy,0,0,0,0,3,12,251,0
Table Tennis,1996,India,0,0,0,0,2,12,251,0
Table Tennis,1996,Romania,0,0,0,0,5,12,251,0
Table Tennis,1996,Chinese Taipei,0,1,0,1,9,12,251,0
Table Tennis,1996,Hungary,0,0,0,0,4,12,251,0
Table Tennis,1996,Poland,0,0,0,0,2,12,251,0
Table Tennis,1996,United States,0,0,0,0,6,12,251,1
Table Tennis,1996,Canada,0,0,0,0,5,12,251,0
Table Tennis,1996,Hong Kong,0,0,0,0,4,12,251,0
Table Tennis,1996,Great Britain,0,0,0,0,4,12,251,0
Table Tennis,1996,France,0,0,0,0,8,12,251,0
Table Tennis,1996,North Korea,0,0,0,0,10,12,251,0
Table Tennis,1996,Lebanon,0,0,0,0,1,12,251,0
Table Tennis,1996,China,4,3,1,8,14,12,251,0
Table Tennis,1996,Austria,0,0,0,0,6,12,251,0
Table Tennis,1996,Czech Republic,0,0,0,0,3,12,251,0
Table Tennis,1996,Brazil,0,0,0,0,4,12,251,0
Table Tennis,1996,Germany,0,0,1,1,10,12,251,0
Table Tennis,1996,South Korea,0,0,2,2,14,12,251,0
Table Tennis,1996,Lithuania,0,0,0,0,1,12,251,0
Table Tennis,1996,Peru,0,0,0,0,2,12,251,0
Table Tennis,1996,Serbia and Montenegro,0,0,0,0,3,12,251,0
Table Tennis,1996,Netherlands,0,0,0,0,9,12,251,0
Table Tennis,1996,Bosnia and Herzegovina,0,0,0,0,1,12,251,0
Table Tennis,1996,Jamaica,0,0,0,0,2,12,251,0
Table Tennis,1996,Singapore,0,0,0,0,1,12,251,0
Table Tennis,1996,Nigeria,0,0,0,0,4,12,251,0
Table Tennis,1996,Sweden,0,0,0,0,10,12,251,0
Table Tennis,1996,Japan,0,0,0,0,14,12,251,0
Table Tennis,1996,Greece,0,0,0,0,2,12,251,0
Table Tennis,1996,Uganda,0,0,0,0,3,12,251,0
Table Tennis,1996,Australia,0,0,0,0,5,12,251,0
Table Tennis,1996,New Zealand,0,0,0,0,1,12,251,0
Table Tennis,1996,Russia,0,0,0,0,4,12,251,0
Table Tennis,1996,Chile,0,0,0,0,4,12,251,0
Table Tennis,1996,Mexico,0,0,0,0,1,12,251,0
Table Tennis,1996,Sudan,0,0,0,0,1,12,251,0
Table Tennis,1996,Slovakia,0,0,0,0,1,12,251,0
Table Tennis,1996,Indonesia,0,0,0,0,2,12,251,0
Table Tennis,1996,Venezuela,0,0,0,0,1,12,251,0
Table Tennis,1996,Belgium,0,0,0,0,2,12,251,0
Table Tennis,1996,Belarus,0,0,0,0,2,12,251,0
Table Tennis,1996,Trinidad and Tobago,0,0,0,0,1,12,251,0
Table Tennis,1996,Turkmenistan,0,0,0,0,1,12,251,0
Table Tennis,1996,Tunisia,0,0,0,0,1,12,251,0
Table Tennis,1996,Switzerland,0,0,0,0,1,12,251,0
Table Tennis,1988,Nigeria,0,0,0,0,8,12,206,0
Table Tennis,1988,Jordan,0,0,0,0,1,12,206,0
Table Tennis,1988,Dominican Republic,0,0,0,0,3,12,206,0
Table Tennis,1988,Iraq,0,0,0,0,1,12,206,0
Table Tennis,1988,South Korea,2,1,1,4,10,12,206,1
Table Tennis,1988,Great Britain,0,0,0,0,7,12,206,0
Table Tennis,1988,Sweden,0,0,1,1,7,12,206,0
Table Tennis,1988,Austria,0,0,0,0,2,12,206,0
Table Tennis,1988,Hungary,0,0,0,0,5,12,206,0
Table Tennis,1988,Tunisia,0,0,0,0,4,12,206,0
Table Tennis,1988,United States,0,0,0,0,3,12,206,0
Table Tennis,1988,France,0,0,0,0,2,12,206,0
Table Tennis,1988,Australia,0,0,0,0,3,12,206,0
Table Tennis,1988,Belgium,0,0,0,0,2,12,206,0
Table Tennis,1988,Germany,0,0,0,0,6,12,206,0
Table Tennis,1988,Russia,0,0,0,0,5,12,206,0
Table Tennis,1988,Hong Kong,0,0,0,0,9,12,206,0
Table Tennis,1988,Chinese Taipei,0,0,0,0,9,12,206,0
Table Tennis,1988,China,2,2,1,5,10,12,206,0
Table Tennis,1988,Mauritius,0,0,0,0,2,12,206,0
Table Tennis,1988,Italy,0,0,0,0,1,12,206,0
Table Tennis,1988,Chile,0,0,0,0,3,12,206,0
Table Tennis,1988,Canada,0,0,0,0,3,12,206,0
Table Tennis,1988,Bulgaria,0,0,0,0,2,12,206,0
Table Tennis,1988,Egypt,0,0,0,0,3,12,206,0
Table Tennis,1988,Serbia,0,1,1,2,5,12,206,0
Table Tennis,1988,India,0,0,0,0,3,12,206,0
Table Tennis,1988,New Zealand,0,0,0,0,2,12,206,0
Table Tennis,1988,Poland,0,0,0,0,3,12,206,0
Table Tennis,1988,Netherlands,0,0,0,0,2,12,206,0
Table Tennis,1988,Japan,0,0,0,0,10,12,206,0
Table Tennis,1988,Czech Republic,0,0,0,0,4,12,206,0
Table Tennis,1988,Jamaica,0,0,0,0,1,12,206,0
Table Tennis,1988,Brazil,0,0,0,0,2,12,206,0
Table Tennis,1988,Argentina,0,0,0,0,1,12,206,0
Table Tennis,1988,Malaysia,0,0,0,0,2,12,206,0
Table Tennis,1988,Peru,0,0,0,0,1,12,206,0
Table Tennis,1988,Venezuela,0,0,0,0,2,12,206,0
Table Tennis,1988,Indonesia,0,0,0,0,1,12,206,0
Table Tennis,1988,Ghana,0,0,0,0,1,12,206,0
Table Tennis,1988,Pakistan,0,0,0,0,1,12,206,0
Table Tennis,2012,Togo,0,0,0,0,1,12,236,0
Table Tennis,2012,Paraguay,0,0,0,0,1,12,236,0
Table Tennis,2012,Kuwait,0,0,0,0,1,12,236,0
Table Tennis,2012,Iran,0,0,0,0,2,12,236,0
Table Tennis,2012,Egypt,0,0,0,0,6,12,236,0
Table Tennis,2012,Portugal,0,0,0,0,4,12,236,0
Table Tennis,2012,Nigeria,0,0,0,0,4,12,236,0
Table Tennis,2012,Great Britain,0,0,0,0,6,12,236,0
Table Tennis,2012,Denmark,0,0,0,0,3,12,236,0
Table Tennis,2012,Italy,0,0,0,0,2,12,236,0
Table Tennis,2012,Germany,0,0,2,2,6,12,236,0
Table Tennis,2012,Latvia,0,0,0,0,1,12,236,0
Table Tennis,2012,Chinese Taipei,0,0,0,0,3,12,236,0
Table Tennis,2012,Austria,0,0,0,0,6,12,236,0
Table Tennis,2012,Romania,0,0,0,0,3,12,236,0
Table Tennis,2012,Brazil,0,0,0,0,6,12,236,0
Table Tennis,2012,South Korea,0,1,0,1,7,12,236,0
Table Tennis,2012,India,0,0,0,0,2,12,236,0
Table Tennis,2012,Ukraine,0,0,0,0,4,12,236,0
Table Tennis,2012,China,4,2,0,6,6,12,236,0
Table Tennis,2012,Spain,0,0,0,0,5,12,236,0
Table Tennis,2012,Djibouti,0,0,0,0,1,12,236,0
Table Tennis,2012,Singapore,0,0,2,2,6,12,236,0
Table Tennis,2012,Australia,0,0,0,0,6,12,236,0
Table Tennis,2012,Japan,0,1,0,1,6,12,236,0
Table Tennis,2012,Croatia,0,0,0,0,4,12,236,0
Table Tennis,2012,Sweden,0,0,0,0,3,12,236,0
Table Tennis,2012,Greece,0,0,0,0,2,12,236,0
Table Tennis,2012,Poland,0,0,0,0,4,12,236,0
Table Tennis,2012,Czech Republic,0,0,0,0,2,12,236,0
Table Tennis,2012,Congo (Brazzaville),0,0,0,0,3,12,236,0
Table Tennis,2012,Cameroon,0,0,0,0,1,12,236,0
Table Tennis,2012,Canada,0,0,0,0,4,12,236,0
Table Tennis,2012,United States,0,0,0,0,4,12,236,0
Table Tennis,2012,Turkey,0,0,0,0,2,12,236,0
Table Tennis,2012,North Korea,0,0,0,0,6,12,236,0
Table Tennis,2012,Serbia,0,0,0,0,2,12,236,0
Table Tennis,2012,Hong Kong,0,0,0,0,6,12,236,0
Table Tennis,2012,Thailand,0,0,0,0,1,12,236,0
Table Tennis,2012,Netherlands,0,0,0,0,3,12,236,0
Table Tennis,2012,France,0,0,0,0,3,12,236,0
Table Tennis,2012,Dominican Republic,0,0,0,0,1,12,236,0
Table Tennis,2012,Argentina,0,0,0,0,1,12,236,0
Table Tennis,2012,Vanuatu,0,0,0,0,2,12,236,0
Table Tennis,2012,Qatar,0,0,0,0,1,12,236,0
Table Tennis,2012,Colombia,0,0,0,0,1,12,236,0
Table Tennis,2012,Lebanon,0,0,0,0,1,12,236,0
Table Tennis,2012,Luxembourg,0,0,0,0,1,12,236,0
Table Tennis,2012,Russia,0,0,0,0,5,12,236,0
Table Tennis,2012,Hungary,0,0,0,0,4,12,236,0
Table Tennis,2012,Belarus,0,0,0,0,3,12,236,0
Table Tennis,2012,Cuba,0,0,0,0,1,12,236,0
Table Tennis,2012,Venezuela,0,0,0,0,1,12,236,0
Table Tennis,2012,Chile,0,0,0,0,1,12,236,0
Table Tennis,2012,Belgium,0,0,0,0,1,12,236,0
Table Tennis,2012,Mexico,0,0,0,0,1,12,236,0
Table Tennis,2012,Slovenia,0,0,0,0,1,12,236,0
Table Tennis,1992,Jordan,0,0,0,0,1,12,248,0
Table Tennis,1992,Iran,0,0,0,0,1,12,248,0
Table Tennis,1992,Ghana,0,0,0,0,2,12,248,0
Table Tennis,1992,Austria,0,0,0,0,2,12,248,0
Table Tennis,1992,Sweden,1,0,0,1,9,12,248,0
Table Tennis,1992,Cuba,0,0,0,0,4,12,248,0
Table Tennis,1992,Italy,0,0,0,0,1,12,248,0
Table Tennis,1992,India,0,0,0,0,4,12,248,0
Table Tennis,1992,Romania,0,0,0,0,6,12,248,0
Table Tennis,1992,Nigeria,0,0,0,0,9,12,248,0
Table Tennis,1992,Hungary,0,0,0,0,1,12,248,0
Table Tennis,1992,Tunisia,0,0,0,0,3,12,248,0
Table Tennis,1992,United States,0,0,0,0,5,12,248,0
Table Tennis,1992,South Africa,0,0,0,0,2,12,248,0
Table Tennis,1992,New Zealand,0,0,0,0,3,12,248,0
Table Tennis,1992,Ecuador,0,0,0,0,1,12,248,0
Table Tennis,1992,Spain,0,0,0,0,4,12,248,1
Table Tennis,1992,Hong Kong,0,0,0,0,4,12,248,0
Table Tennis,1992,France,0,1,0,1,8,12,248,0
Table Tennis,1992,China,3,2,1,6,14,12,248,0
Table Tennis,1992,Canada,0,0,0,0,2,12,248,0
Table Tennis,1992,North Korea,0,0,2,2,14,12,248,0
Table Tennis,1992,Great Britain,0,0,0,0,6,12,248,0
Table Tennis,1992,Brazil,0,0,0,0,4,12,248,0
Table Tennis,1992,Libya,0,0,0,0,1,12,248,0
Table Tennis,1992,Individual Olympic Athletes,0,0,0,0,5,12,248,0
Table Tennis,1992,Germany,0,1,0,1,5,12,248,0
Table Tennis,1992,Slovenia,0,0,0,0,1,12,248,0
Table Tennis,1992,Argentina,0,0,0,0,2,12,248,0
Table Tennis,1992,South Korea,0,0,5,5,14,12,248,0
Table Tennis,1992,Bulgaria,0,0,0,0,1,12,248,0
Table Tennis,1992,Peru,0,0,0,0,4,12,248,0
Table Tennis,1992,Poland,0,0,0,0,3,12,248,0
Table Tennis,1992,Netherlands,0,0,0,0,3,12,248,0
Table Tennis,1992,Saudi Arabia,0,0,0,0,1,12,248,0
Table Tennis,1992,Egypt,0,0,0,0,2,12,248,0
Table Tennis,1992,Japan,0,0,0,0,14,12,248,0
Table Tennis,1992,Czech Republic,0,0,0,0,5,12,248,0
Table Tennis,1992,Jamaica,0,0,0,0,1,12,248,0
Table Tennis,1992,Australia,0,0,0,0,2,12,248,0
Table Tennis,1992,Morocco,0,0,0,0,1,12,248,0
Table Tennis,1992,Unified Team,0,0,0,0,9,12,248,0
Table Tennis,1992,Indonesia,0,0,0,0,3,12,248,0
Table Tennis,1992,Uganda,0,0,0,0,1,12,248,0
Table Tennis,1992,Chile,0,0,0,0,3,12,248,0
Table Tennis,1992,Croatia,0,0,0,0,2,12,248,0
Table Tennis,1992,Belgium,0,0,0,0,2,12,248,0
Table Tennis,1992,Estonia,0,0,0,0,1,12,248,0
Table Tennis,2020,Egypt,0,0,0,0,6,15,263,0
Table Tennis,2020,India,0,0,0,0,4,15,263,0
Table Tennis,2020,Puerto Rico,0,0,0,0,3,15,263,0
Table Tennis,2020,Iran,0,0,0,0,1,15,263,0
Table Tennis,2020,Saudi Arabia,0,0,0,0,1,15,263,0
Table Tennis,2020,Argentina,0,0,0,0,2,15,263,0
Table Tennis,2020,Portugal,0,0,0,0,5,15,263,0
Table Tennis,2020,Nigeria,0,0,0,0,4,15,263,0
Table Tennis,2020,Poland,0,0,0,0,3,15,263,0
Table Tennis,2020,Slovakia,0,0,0,0,3,15,263,0
Table Tennis,2020,Mongolia,0,0,0,0,2,15,263,0
Table Tennis,2020,Sweden,0,0,0,0,5,15,263,0
Table Tennis,2020,Germany,0,1,1,2,6,15,263,0
Table Tennis,2020,Algeria,0,0,0,0,1,15,263,0
Table Tennis,2020,Australia,0,0,0,0,6,15,263,0
Table Tennis,2020,Brazil,0,0,0,0,6,15,263,0
Table Tennis,2020,Cuba,0,0,0,0,2,15,263,0
Table Tennis,2020,France,0,0,0,0,6,15,263,0
Table Tennis,2020,Chinese Taipei,0,0,1,1,6,15,263,0
Table Tennis,2020,China,4,3,0,7,7,15,263,0
Table Tennis,2020,Singapore,0,0,0,0,4,15,263,0
Table Tennis,2020,South Korea,0,0,0,0,6,15,263,0
Table Tennis,2020,Luxembourg,0,0,0,0,2,15,263,0
Table Tennis,2020,Senegal,0,0,0,0,1,15,263,0
Table Tennis,2020,Romania,0,0,0,0,4,15,263,0
Table Tennis,2020,"Hong Kong, China",0,0,1,1,6,15,263,0
Table Tennis,2020,Great Britain,0,0,0,0,3,15,263,0
Table Tennis,2020,Spain,0,0,0,0,3,15,263,0
Table Tennis,2020,Guyana,0,0,0,0,1,15,263,0
Table Tennis,2020,Netherlands,0,0,0,0,1,15,263,0
Table Tennis,2020,Togo,0,0,0,0,1,15,263,0
Table Tennis,2020,Hungary,0,0,0,0,6,15,263,0
Table Tennis,2020,Austria,0,0,0,0,6,15,263,0
